architecture,control,seed,class,support,positive_ROIs,semantic_P,semantic_R,semantic_F1,one_vs_rest_accuracy,global_conditional_accuracy,dominant_FN,dominant_FP,TP,FP,FN,pooled_P,pooled_R,pooled_F1,ROI_P,ROI_R,ROI_F1,recall_delta_vs_A1,F1_delta_vs_A1
B4,placebo,29,lymphocyte,37,32,0.3684210526315789,0.3783783783783784,0.37333333333333335,0.8433333333333334,0.42333333333333334,histiocyte,histiocyte,14,24,23,0.3684210526315789,0.3783783783783784,0.37333333333333335,0.05791962174940898,0.07328605200945626,0.06264775413711586,0.0,0.0049122807017544234
B4,placebo,29,plasma_cell,24,22,0.32142857142857145,0.375,0.34615384615384615,0.8866666666666667,0.42333333333333334,tumor,lymphocyte,9,19,15,0.32142857142857145,0.375,0.3461538461538462,0.03900709219858156,0.04964539007092199,0.04231678486997636,0.0,0.01282051282051283
B4,placebo,29,histiocyte,24,23,0.1875,0.25,0.21428571428571427,0.8533333333333334,0.42333333333333334,lymphocyte,lymphocyte,6,26,18,0.1875,0.25,0.21428571428571427,0.03368794326241135,0.0425531914893617,0.0359338061465721,-0.041666666666666685,-0.03132832080200501
B4,placebo,29,melanophage,24,24,0.5454545454545454,0.75,0.631578947368421,0.93,0.42333333333333334,tumor,tumor,18,15,6,0.5454545454545454,0.75,0.631578947368421,0.10874704491725767,0.1276595744680851,0.11465721040189124,0.0,0.02140945584299725
B4,placebo,29,neutrophil,24,24,0.6666666666666666,0.5,0.5714285714285714,0.94,0.42333333333333334,plasma_cell,apoptosis,12,6,12,0.6666666666666666,0.5,0.5714285714285715,0.07446808510638298,0.0851063829787234,0.07801418439716311,0.0,0.0
B4,placebo,29,stroma,24,24,0.2222222222222222,0.25,0.23529411764705882,0.87,0.42333333333333334,lymphocyte,tumor,6,21,18,0.2222222222222222,0.25,0.23529411764705882,0.0425531914893617,0.0425531914893617,0.0425531914893617,-0.041666666666666685,-0.03921568627450983
B4,placebo,29,epithelium,24,24,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.9333333333333333,0.42333333333333334,tumor,tumor,14,10,10,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.09574468085106383,0.09929078014184398,0.09692671394799056,0.0,0.0
B4,placebo,29,endothelium,24,24,0.375,0.25,0.3,0.9066666666666666,0.42333333333333334,stroma,histiocyte,6,10,18,0.375,0.25,0.3,0.03546099290780142,0.0425531914893617,0.037825059101654845,0.04166666666666666,0.0435897435897436
B4,placebo,29,apoptosis,24,23,0.2608695652173913,0.25,0.2553191489361702,0.8833333333333333,0.42333333333333334,tumor,tumor,6,17,19,0.2608695652173913,0.24,0.24999999999999994,0.03900709219858156,0.03900709219858156,0.037825059101654845,0.0,-0.017408123791102514
B4,placebo,43,tumor,71,57,0.5384615384615384,0.49295774647887325,0.5147058823529411,0.78,0.44333333333333336,apoptosis,epithelium,35,30,36,0.5384615384615384,0.49295774647887325,0.5147058823529411,0.2198581560283688,0.2115839243498818,0.20921985815602842,0.014084507042253558,0.01100217864923747
B4,placebo,43,lymphocyte,37,32,0.4634146341463415,0.5135135135135135,0.48717948717948717,0.8666666666666667,0.44333333333333336,histiocyte,histiocyte,19,22,18,0.4634146341463415,0.5135135135135135,0.48717948717948717,0.08747044917257683,0.10874704491725767,0.09432624113475178,0.027027027027026973,0.019647019647019648
B4,placebo,43,plasma_cell,24,22,0.3888888888888889,0.2916666666666667,0.3333333333333333,0.9066666666666666,0.44333333333333336,tumor,tumor,7,11,17,0.3888888888888889,0.2916666666666667,0.3333333333333333,0.026004728132387706,0.03546099290780142,0.02931442080378251,0.0,0.007751937984496082
B4,placebo,43,histiocyte,24,23,0.21052631578947367,0.16666666666666666,0.18604651162790697,0.8833333333333333,0.44333333333333336,lymphocyte,lymphocyte,4,15,20,0.21052631578947367,0.16666666666666666,0.186046511627907,0.028368794326241134,0.028368794326241134,0.028368794326241134,0.0,0.004228329809725151
B4,placebo,43,melanophage,24,24,0.6296296296296297,0.7083333333333334,0.6666666666666666,0.9433333333333334,0.44333333333333336,tumor,tumor,17,10,7,0.6296296296296297,0.7083333333333334,0.6666666666666667,0.1099290780141844,0.12056737588652482,0.11347517730496454,0.0,0.0
B4,placebo,43,neutrophil,24,24,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9466666666666667,0.44333333333333336,apoptosis,apoptosis,16,8,8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.10165484633569741,0.11347517730496454,0.10520094562647753,0.0,0.0
B4,placebo,43,stroma,24,24,0.25925925925925924,0.2916666666666667,0.27450980392156865,0.8766666666666667,0.44333333333333336,endothelium,histiocyte,7,20,17,0.25925925925925924,0.2916666666666667,0.27450980392156865,0.04609929078014184,0.04964539007092199,0.04728132387706856,0.0,-0.005490196078431375
B4,placebo,43,epithelium,24,24,0.52,0.5416666666666666,0.5306122448979592,0.9233333333333333,0.44333333333333336,tumor,tumor,13,12,11,0.52,0.5416666666666666,0.5306122448979592,0.08156028368794327,0.09219858156028368,0.0851063829787234,0.0,0.0
B4,placebo,43,endothelium,24,24,0.2916666666666667,0.2916666666666667,0.2916666666666667,0.8866666666666667,0.44333333333333336,stroma,stroma,7,17,17,0.2916666666666667,0.2916666666666667,0.2916666666666667,0.037825059101654845,0.04964539007092199,0.04137115839243499,0.0,0.005952380952380987
B4,placebo,43,apoptosis,24,23,0.26666666666666666,0.3333333333333333,0.2962962962962963,0.8733333333333333,0.44333333333333336,tumor,tumor,8,22,17,0.26666666666666666,0.32,0.2909090909090909,0.05200945626477541,0.05319148936170213,0.050827423167848704,0.0,0.0
B4,real,17,tumor,71,57,0.5915492957746479,0.5915492957746479,0.5915492957746479,0.8066666666666666,0.4533333333333333,melanophage,epithelium,42,29,29,0.5915492957746479,0.5915492957746479,0.5915492957746479,0.23286052009456262,0.24468085106382978,0.23049645390070933,0.0,0.012238950947061622
B4,real,17,lymphocyte,37,32,0.5128205128205128,0.5405405405405406,0.5263157894736842,0.88,0.4533333333333333,plasma_cell,histiocyte,20,19,17,0.5128205128205128,0.5405405405405406,0.5263157894736842,0.10874704491725767,0.12056737588652482,0.11300236406619385,0.027027027027027084,0.02631578947368418
B4,real,17,plasma_cell,24,22,0.2631578947368421,0.20833333333333334,0.23255813953488372,0.89,0.4533333333333333,tumor,lymphocyte,5,14,19,0.2631578947368421,0.20833333333333334,0.23255813953488372,0.018912529550827423,0.02127659574468085,0.019858156028368792,0.0,-0.017441860465116282
B4,real,17,histiocyte,24,23,0.25,0.25,0.25,0.88,0.4533333333333333,lymphocyte,tumor,6,18,18,0.25,0.25,0.25,0.0425531914893617,0.03900709219858156,0.04018912529550828,0.0,0.010000000000000009
B4,real,17,melanophage,24,24,0.5666666666666667,0.7083333333333334,0.6296296296296297,0.9333333333333333,0.4533333333333333,tumor,tumor,17,13,7,0.5666666666666667,0.7083333333333334,0.6296296296296297,0.10283687943262411,0.12056737588652482,0.10874704491725767,0.0,0.033138401559454245
B4,real,17,neutrophil,24,24,0.6842105263157895,0.5416666666666666,0.6046511627906976,0.9433333333333334,0.4533333333333333,endothelium,apoptosis,13,6,11,0.6842105263157895,0.5416666666666666,0.6046511627906976,0.0839243498817967,0.09219858156028368,0.08628841607565012,0.04166666666666663,0.019285309132161088
B4,real,17,stroma,24,24,0.23529411764705882,0.16666666666666666,0.1951219512195122,0.89,0.4533333333333333,endothelium,histiocyte,4,13,20,0.23529411764705882,0.16666666666666666,0.19512195121951217,0.02127659574468085,0.028368794326241134,0.02364066193853428,0.0,-0.01000625390869292
B4,real,17,epithelium,24,24,0.56,0.5833333333333334,0.5714285714285714,0.93,0.4533333333333333,tumor,tumor,14,11,10,0.56,0.5833333333333334,0.5714285714285714,0.09219858156028368,0.09929078014184398,0.09456264775413711,0.0,-0.011904761904761973
B4,real,17,endothelium,24,24,0.21052631578947367,0.3333333333333333,0.25806451612903225,0.8466666666666667,0.4533333333333333,tumor,stroma,8,30,16,0.21052631578947367,0.3333333333333333,0.2580645161290323,0.04137115839243499,0.05673758865248227,0.04609929078014185,0.04166666666666663,0.02855631940772077
B4,real,17,apoptosis,24,23,0.3888888888888889,0.2916666666666667,0.3333333333333333,0.9066666666666666,0.4533333333333333,tumor,plasma_cell,7,11,18,0.3888888888888889,0.28,0.32558139534883723,0.04609929078014184,0.04964539007092199,0.04728132387706856,0.0,0.007751937984496082
B4,real,29,tumor,71,57,0.6129032258064516,0.5352112676056338,0.5714285714285714,0.81,0.44666666666666666,melanophage,epithelium,38,24,33,0.6129032258064516,0.5352112676056338,0.5714285714285713,0.23640661938534274,0.22695035460992907,0.22813238770685582,0.056338028169014065,0.04835164835164829
B4,real,29,lymphocyte,37,32,0.4117647058823529,0.3783783783783784,0.39436619718309857,0.8566666666666667,0.44666666666666666,plasma_cell,histiocyte,14,20,23,0.4117647058823529,0.3783783783783784,0.39436619718309857,0.05791962174940898,0.07328605200945626,0.06264775413711586,0.0,0.02594514455151964
B4,real,29,plasma_cell,24,22,0.32142857142857145,0.375,0.34615384615384615,0.8866666666666667,0.44666666666666666,tumor,lymphocyte,9,19,15,0.32142857142857145,0.375,0.3461538461538462,0.038416075650118196,0.04964539007092199,0.041607565011820336,0.0,0.01282051282051283
B4,real,29,histiocyte,24,23,0.2,0.2916666666666667,0.23728813559322035,0.85,0.44666666666666666,lymphocyte,lymphocyte,7,28,17,0.2,0.2916666666666667,0.23728813559322035,0.03723404255319149,0.04964539007092199,0.04066193853427896,0.0,-0.00832589949449894
B4,real,29,melanophage,24,24,0.5,0.7083333333333334,0.5862068965517241,0.92,0.44666666666666666,tumor,tumor,17,17,7,0.5,0.7083333333333334,0.5862068965517241,0.1016548463356974,0.12056737588652482,0.10756501182033097,-0.04166666666666663,-0.02396259497369968
B4,real,29,neutrophil,24,24,0.6190476190476191,0.5416666666666666,0.5777777777777777,0.9366666666666666,0.44666666666666666,plasma_cell,apoptosis,13,8,11,0.6190476190476191,0.5416666666666666,0.5777777777777778,0.07801418439716312,0.09219858156028368,0.08274231678486996,0.04166666666666663,0.006349206349206327
B4,real,29,stroma,24,24,0.32,0.3333333333333333,0.32653061224489793,0.89,0.44666666666666666,histiocyte,endothelium,8,17,16,0.32,0.3333333333333333,0.32653061224489793,0.05673758865248227,0.05673758865248227,0.05673758865248227,0.04166666666666663,0.05202080832332928
B4,real,29,epithelium,24,24,0.56,0.5833333333333334,0.5714285714285714,0.93,0.44666666666666666,tumor,tumor,14,11,10,0.56,0.5833333333333334,0.5714285714285714,0.09219858156028368,0.09929078014184398,0.09456264775413711,0.0,-0.011904761904761973
B4,real,29,endothelium,24,24,0.4666666666666667,0.2916666666666667,0.358974358974359,0.9166666666666666,0.44666666666666666,stroma,histiocyte,7,8,17,0.4666666666666667,0.2916666666666667,0.35897435897435903,0.0425531914893617,0.04964539007092199,0.044917257683215125,0.08333333333333334,0.10256410256410259
B4,real,29,apoptosis,24,23,0.3333333333333333,0.2916666666666667,0.3111111111111111,0.8966666666666666,0.44666666666666666,tumor,tumor,7,14,18,0.3333333333333333,0.28,0.30434782608695654,0.04609929078014184,0.04609929078014184,0.044917257683215125,0.041666666666666685,0.03838383838383841
B4,real,43,tumor,71,57,0.5625,0.5070422535211268,0.5333333333333333,0.79,0.46,apoptosis,epithelium,36,28,35,0.5625,0.5070422535211268,0.5333333333333333,0.23049645390070922,0.21867612293144206,0.21867612293144212,0.02816901408450706,0.029629629629629672
B4,real,43,lymphocyte,37,32,0.5238095238095238,0.5945945945945946,0.5569620253164557,0.8833333333333333,0.46,histiocyte,histiocyte,22,20,15,0.5238095238095238,0.5945945945945946,0.5569620253164557,0.10992907801418439,0.13002364066193853,0.11678486997635935,0.10810810810810811,0.08942955778398815
B4,real,43,plasma_cell,24,22,0.3888888888888889,0.2916666666666667,0.3333333333333333,0.9066666666666666,0.46,tumor,apoptosis,7,11,17,0.3888888888888889,0.2916666666666667,0.3333333333333333,0.026004728132387706,0.03546099290780142,0.02931442080378251,0.0,0.007751937984496082
B4,real,43,histiocyte,24,23,0.2,0.16666666666666666,0.18181818181818182,0.88,0.46,lymphocyte,lymphocyte,4,16,20,0.2,0.16666666666666666,0.1818181818181818,0.028368794326241134,0.028368794326241134,0.028368794326241134,0.0,0.0
B4,real,43,melanophage,24,24,0.6296296296296297,0.7083333333333334,0.6666666666666666,0.9433333333333334,0.46,tumor,tumor,17,10,7,0.6296296296296297,0.7083333333333334,0.6666666666666667,0.1099290780141844,0.12056737588652482,0.11347517730496454,0.0,0.0
B4,real,43,neutrophil,24,24,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9466666666666667,0.46,apoptosis,apoptosis,16,8,8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.10165484633569741,0.11347517730496454,0.10520094562647753,0.0,0.0
B4,real,43,stroma,24,24,0.3076923076923077,0.3333333333333333,0.32,0.8866666666666667,0.46,endothelium,endothelium,8,18,16,0.3076923076923077,0.3333333333333333,0.32,0.05319148936170213,0.05673758865248227,0.05437352245862884,0.04166666666666663,0.03999999999999998
B4,real,43,epithelium,24,24,0.52,0.5416666666666666,0.5306122448979592,0.9233333333333333,0.46,tumor,tumor,13,12,11,0.52,0.5416666666666666,0.5306122448979592,0.08156028368794327,0.09219858156028368,0.0851063829787234,0.0,0.0
B4,real,43,endothelium,24,24,0.30434782608695654,0.2916666666666667,0.2978723404255319,0.89,0.46,stroma,stroma,7,16,17,0.30434782608695654,0.2916666666666667,0.2978723404255319,0.037825059101654845,0.04964539007092199,0.04137115839243499,0.0,0.012158054711246202
B4,real,43,apoptosis,24,23,0.25806451612903225,0.3333333333333333,0.2909090909090909,0.87,0.46,tumor,tumor,8,23,17,0.25806451612903225,0.32,0.2857142857142857,0.05200945626477541,0.05319148936170213,0.050827423167848704,0.0,-0.005387205387205385
B4,shuffle,17,tumor,71,57,0.5833333333333334,0.5915492957746479,0.5874125874125874,0.8033333333333333,0.44,melanophage,plasma_cell,42,30,29,0.5833333333333334,0.5915492957746479,0.5874125874125875,0.23286052009456262,0.24468085106382978,0.23049645390070933,0.0,0.00810224258500114
B4,shuffle,17,lymphocyte,37,32,0.43902439024390244,0.4864864864864865,0.46153846153846156,0.86,0.44,histiocyte,histiocyte,18,23,19,0.43902439024390244,0.4864864864864865,0.4615384615384615,0.09101654846335698,0.10638297872340426,0.09645390070921984,-0.027027027027026973,-0.038461538461538436
B4,shuffle,17,plasma_cell,24,22,0.2777777777777778,0.20833333333333334,0.23809523809523808,0.8933333333333333,0.44,tumor,lymphocyte,5,13,19,0.2777777777777778,0.20833333333333334,0.2380952380952381,0.018912529550827423,0.02127659574468085,0.019858156028368792,0.0,-0.011904761904761918
B4,shuffle,17,histiocyte,24,23,0.21739130434782608,0.20833333333333334,0.2127659574468085,0.8766666666666667,0.44,lymphocyte,lymphocyte,5,18,19,0.21739130434782608,0.20833333333333334,0.2127659574468085,0.03546099290780142,0.031914893617021274,0.03309692671394799,-0.04166666666666666,-0.02723404255319148
B4,shuffle,17,melanophage,24,24,0.5,0.6666666666666666,0.5714285714285714,0.92,0.44,tumor,tumor,16,16,8,0.5,0.6666666666666666,0.5714285714285715,0.09929078014184398,0.11347517730496454,0.10401891252955082,-0.04166666666666674,-0.02506265664160401
B4,shuffle,17,neutrophil,24,24,0.6842105263157895,0.5416666666666666,0.6046511627906976,0.9433333333333334,0.44,endothelium,apoptosis,13,6,11,0.6842105263157895,0.5416666666666666,0.6046511627906976,0.08156028368794327,0.09219858156028368,0.08510638297872339,0.04166666666666663,0.019285309132161088
B4,shuffle,17,stroma,24,24,0.23529411764705882,0.16666666666666666,0.1951219512195122,0.89,0.44,endothelium,endothelium,4,13,20,0.23529411764705882,0.16666666666666666,0.19512195121951217,0.02127659574468085,0.028368794326241134,0.02364066193853428,0.0,-0.01000625390869292
B4,shuffle,17,epithelium,24,24,0.6,0.625,0.6122448979591837,0.9366666666666666,0.44,tumor,tumor,15,10,9,0.6,0.625,0.6122448979591836,0.09929078014184398,0.10638297872340426,0.10165484633569741,0.04166666666666663,0.028911564625850317
B4,shuffle,17,endothelium,24,24,0.21052631578947367,0.3333333333333333,0.25806451612903225,0.8466666666666667,0.44,tumor,stroma,8,30,16,0.21052631578947367,0.3333333333333333,0.2580645161290323,0.04137115839243499,0.05673758865248227,0.04609929078014185,0.04166666666666663,0.02855631940772077
B4,shuffle,17,apoptosis,24,23,0.4,0.25,0.3076923076923077,0.91,0.44,tumor,tumor,6,9,19,0.4,0.24,0.3,0.03900709219858156,0.0425531914893617,0.04018912529550827,-0.041666666666666685,-0.017889087656529523
B4,shuffle,29,tumor,71,57,0.5645161290322581,0.49295774647887325,0.5263157894736842,0.79,0.42,melanophage,epithelium,35,27,36,0.5645161290322581,0.49295774647887325,0.5263157894736842,0.21631205673758866,0.20567375886524822,0.20803782505910168,0.014084507042253558,0.0032388663967610754
B4,shuffle,29,lymphocyte,37,32,0.4117647058823529,0.3783783783783784,0.39436619718309857,0.8566666666666667,0.42,histiocyte,histiocyte,14,20,23,0.4117647058823529,0.3783783783783784,0.39436619718309857,0.061465721040189124,0.07801418439716312,0.06690307328605201,0.0,0.02594514455151964
B4,shuffle,29,plasma_cell,24,22,0.36,0.375,0.3673469387755102,0.8966666666666666,0.42,tumor,lymphocyte,9,16,15,0.36,0.375,0.3673469387755102,0.03900709219858156,0.04964539007092199,0.04231678486997636,0.0,0.03401360544217691
B4,shuffle,29,histiocyte,24,23,0.15384615384615385,0.25,0.19047619047619047,0.83,0.42,lymphocyte,lymphocyte,6,33,18,0.15384615384615385,0.25,0.1904761904761905,0.030141843971631204,0.0425531914893617,0.03356973995271867,-0.041666666666666685,-0.05513784461152882
B4,shuffle,29,melanophage,24,24,0.5151515151515151,0.7083333333333334,0.5964912280701754,0.9233333333333333,0.42,tumor,tumor,17,16,7,0.5151515151515151,0.7083333333333334,0.5964912280701754,0.1016548463356974,0.12056737588652482,0.10756501182033097,-0.04166666666666663,-0.013678263455248363
B4,shuffle,29,neutrophil,24,24,0.631578947368421,0.5,0.5581395348837209,0.9366666666666666,0.42,plasma_cell,apoptosis,12,7,12,0.631578947368421,0.5,0.5581395348837209,0.07446808510638298,0.0851063829787234,0.07801418439716311,0.0,-0.013289036544850474
B4,shuffle,29,stroma,24,24,0.2962962962962963,0.3333333333333333,0.3137254901960784,0.8833333333333333,0.42,histiocyte,endothelium,8,19,16,0.2962962962962963,0.3333333333333333,0.3137254901960785,0.05673758865248227,0.05673758865248227,0.05673758865248227,0.04166666666666663,0.039215686274509776
