prompt,experiment_family,experiment_id,hypothesis,baseline,changed_variable,parameter_count,seeds,folds,epoch_budget,ROI_F1,delta,uncertainty,semantic_F1,per_class_harm,train_val_gap,control_result,decision,reason,validity_limitations,source
4,B1,B1_s43_cv2,B1,Prompt3 A5,"{""id"": ""B1_s43_cv2"", ""family"": ""B1"", ""seed"": 43, ""fold"": 2, ""epochs"": 10, ""scales"": [64]}",40234,43,2,10,0.09361702127659574,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.4804066109329267,"[0.5833333333333334, 0.7777777777777778, 0.2857142857142857, 0.14285714285714285, 0.8, 0.625, 0.2, 0.6, 0.8571428571428571, 0.25]",0.4729490721413162,NOT RECORDED IN ORIGINAL RUN,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_4\RUNS\B1_s43_cv2\history.jsonl
4,B2,B2_s17_cv0,B2,Prompt3 A5,"{""id"": ""B2_s17_cv0"", ""family"": ""B2"", ""seed"": 17, ""fold"": 0, ""epochs"": 10, ""scales"": [128]}",40234,17,0,10,0.07855072463768116,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.38637526629276986,"[0.631578947368421, 0.5384615384615384, 0.2727272727272727, 0.2857142857142857, 0.7142857142857143, 0.4, 0.3333333333333333, 0.4166666666666667, 0.125, 0.25]",0.5374984277891942,NOT RECORDED IN ORIGINAL RUN,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_4\RUNS\B2_s17_cv0\history.jsonl
4,B2,B2_s17_cv1,B2,Prompt3 A5,"{""id"": ""B2_s17_cv1"", ""family"": ""B2"", ""seed"": 17, ""fold"": 1, ""epochs"": 10, ""scales"": [128]}",40234,17,1,10,0.08854166666666666,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.39709150752629013,"[0.5357142857142857, 0.3333333333333333, 0.16666666666666666, 0.3, 0.6666666666666666, 0.6363636363636364, 0.0, 1.0, 0.4444444444444444, 0.16666666666666666]",0.5021684299511473,NOT RECORDED IN ORIGINAL RUN,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_4\RUNS\B2_s17_cv1\history.jsonl
4,B2,B2_s17_cv2,B2,Prompt3 A5,"{""id"": ""B2_s17_cv2"", ""family"": ""B2"", ""seed"": 17, ""fold"": 2, ""epochs"": 10, ""scales"": [128]}",40234,17,2,10,0.09432624113475176,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.49361182934712344,"[0.5416666666666666, 0.6666666666666666, 0.2857142857142857, 0.2857142857142857, 0.6, 0.75, 0.3, 0.6, 0.8571428571428571, 0.25]",0.4248674353003319,NOT RECORDED IN ORIGINAL RUN,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_4\RUNS\B2_s17_cv2\history.jsonl
4,B2,B2_s29_cv0,B2,Prompt3 A5,"{""id"": ""B2_s29_cv0"", ""family"": ""B2"", ""seed"": 29, ""fold"": 0, ""epochs"": 10, ""scales"": [128]}",40234,29,0,10,0.08652173913043479,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.44590404040404036,"[0.5263157894736842, 0.38461538461538464, 0.5454545454545454, 0.7142857142857143, 1.0, 0.2, 0.3333333333333333, 0.5, 0.125, 0.5]",0.46944430690144096,NOT RECORDED IN ORIGINAL RUN,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_4\RUNS\B2_s29_cv0\history.jsonl
4,B2,B2_s29_cv1,B2,Prompt3 A5,"{""id"": ""B2_s29_cv1"", ""family"": ""B2"", ""seed"": 29, ""fold"": 1, ""epochs"": 10, ""scales"": [128]}",40234,29,1,10,0.07048611111111111,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.32947584996457174,"[0.42857142857142855, 0.3333333333333333, 0.16666666666666666, 0.3, 0.5, 0.45454545454545453, 0.25, 0.7142857142857143, 0.0, 0.3333333333333333]",0.5634109547655994,NOT RECORDED IN ORIGINAL RUN,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_4\RUNS\B2_s29_cv1\history.jsonl
4,B2,B2_s29_cv2,B2,Prompt3 A5,"{""id"": ""B2_s29_cv2"", ""family"": ""B2"", ""seed"": 29, ""fold"": 2, ""epochs"": 10, ""scales"": [128]}",40234,29,2,10,0.0879432624113475,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.462026862026862,"[0.5833333333333334, 0.7777777777777778, 0.2857142857142857, 0.14285714285714285, 0.8, 0.625, 0.3, 0.4, 0.5714285714285714, 0.25]",0.44887973175944834,NOT RECORDED IN ORIGINAL RUN,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_4\RUNS\B2_s29_cv2\history.jsonl
4,B2,B2_s43_cv0,B2,Prompt3 A5,"{""id"": ""B2_s43_cv0"", ""family"": ""B2"", ""seed"": 43, ""fold"": 0, ""epochs"": 10, ""scales"": [128]}",40234,43,0,10,0.08434782608695653,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.4391727716727717,"[0.6842105263157895, 0.6153846153846154, 0.2727272727272727, 0.42857142857142855, 0.5714285714285714, 0.4, 0.3333333333333333, 0.4166666666666667, 0.125, 0.5]",0.4885398500971162,NOT RECORDED IN ORIGINAL RUN,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_4\RUNS\B2_s43_cv0\history.jsonl
4,B2,B2_s43_cv1,B2,Prompt3 A5,"{""id"": ""B2_s43_cv1"", ""family"": ""B2"", ""seed"": 43, ""fold"": 1, ""epochs"": 10, ""scales"": [128]}",40234,43,1,10,0.08520833333333332,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.410988060685012,"[0.39285714285714285, 0.3333333333333333, 0.3333333333333333, 0.1, 0.6666666666666666, 0.6363636363636364, 0.375, 0.8571428571428571, 0.2222222222222222, 0.4166666666666667]",0.4508518840042975,NOT RECORDED IN ORIGINAL RUN,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_4\RUNS\B2_s43_cv1\history.jsonl
4,B2,B2_s43_cv2,B2,Prompt3 A5,"{""id"": ""B2_s43_cv2"", ""family"": ""B2"", ""seed"": 43, ""fold"": 2, ""epochs"": 10, ""scales"": [128]}",40234,43,2,10,0.09574468085106383,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.49443258495890074,"[0.5833333333333334, 0.7777777777777778, 0.2857142857142857, 0.14285714285714285, 0.8, 0.75, 0.2, 0.6, 0.8571428571428571, 0.25]",0.4495489272311005,NOT RECORDED IN ORIGINAL RUN,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_4\RUNS\B2_s43_cv2\history.jsonl
4,B_duplicate,B_duplicate_s17_cv0,B_duplicate,Prompt3 A5,"{""id"": ""B_duplicate_s17_cv0"", ""family"": ""B_duplicate"", ""seed"": 17, ""fold"": 0, ""epochs"": 10, ""scales"": [96]}",40234,17,0,10,0.07855072463768116,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.38637526629276986,"[0.631578947368421, 0.5384615384615384, 0.2727272727272727, 0.2857142857142857, 0.7142857142857143, 0.4, 0.3333333333333333, 0.4166666666666667, 0.125, 0.25]",0.5374984277891942,NOT RECORDED IN ORIGINAL RUN,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_4\RUNS\B_duplicate_s17_cv0\history.jsonl
4,B_duplicate,B_duplicate_s17_cv1,B_duplicate,Prompt3 A5,"{""id"": ""B_duplicate_s17_cv1"", ""family"": ""B_duplicate"", ""seed"": 17, ""fold"": 1, ""epochs"": 10, ""scales"": [96]}",40234,17,1,10,0.08645833333333333,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.385980396415179,"[0.5357142857142857, 0.3333333333333333, 0.16666666666666666, 0.3, 0.6666666666666666, 0.6363636363636364, 0.0, 0.8571428571428571, 0.4444444444444444, 0.16666666666666666]",0.5143173921001094,NOT RECORDED IN ORIGINAL RUN,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_4\RUNS\B_duplicate_s17_cv1\history.jsonl
4,B_duplicate,B_duplicate_s17_cv2,B_duplicate,Prompt3 A5,"{""id"": ""B_duplicate_s17_cv2"", ""family"": ""B_duplicate"", ""seed"": 17, ""fold"": 2, ""epochs"": 10, ""scales"": [96]}",40234,17,2,10,0.09148936170212765,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.47882765926883575,"[0.5416666666666666, 0.6666666666666666, 0.2857142857142857, 0.14285714285714285, 0.6, 0.75, 0.3, 0.6, 0.8571428571428571, 0.25]",0.4396516053786196,NOT RECORDED IN ORIGINAL RUN,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_4\RUNS\B_duplicate_s17_cv2\history.jsonl
4,B_duplicate,B_duplicate_s29_cv0,B_duplicate,Prompt3 A5,"{""id"": ""B_duplicate_s29_cv0"", ""family"": ""B_duplicate"", ""seed"": 29, ""fold"": 0, ""epochs"": 10, ""scales"": [96]}",40234,29,0,10,0.08507246376811592,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.4369885114885115,"[0.47368421052631576, 0.38461538461538464, 0.5454545454545454, 0.7142857142857143, 1.0, 0.2, 0.16666666666666666, 0.5, 0.125, 0.75]",0.47341637561035166,NOT RECORDED IN ORIGINAL RUN,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_4\RUNS\B_duplicate_s29_cv0\history.jsonl
4,B_duplicate,B_duplicate_s29_cv1,B_duplicate,Prompt3 A5,"{""id"": ""B_duplicate_s29_cv1"", ""family"": ""B_duplicate"", ""seed"": 29, ""fold"": 1, ""epochs"": 10, ""scales"": [96]}",40234,29,1,10,0.07048611111111111,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.3318081718506694,"[0.42857142857142855, 0.3333333333333333, 0.16666666666666666, 0.3, 0.5, 0.45454545454545453, 0.25, 0.7142857142857143, 0.0, 0.3333333333333333]",0.5591964347546632,NOT RECORDED IN ORIGINAL RUN,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_4\RUNS\B_duplicate_s29_cv1\history.jsonl
4,B_duplicate,B_duplicate_s29_cv2,B_duplicate,Prompt3 A5,"{""id"": ""B_duplicate_s29_cv2"", ""family"": ""B_duplicate"", ""seed"": 29, ""fold"": 2, ""epochs"": 10, ""scales"": [96]}",40234,29,2,10,0.08723404255319148,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.4618803418803418,"[0.5833333333333334, 0.7777777777777778, 0.2857142857142857, 0.14285714285714285, 0.8, 0.625, 0.3, 0.4, 0.5714285714285714, 0.25]",0.4490262519059685,NOT RECORDED IN ORIGINAL RUN,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_4\RUNS\B_duplicate_s29_cv2\history.jsonl
4,B_duplicate,B_duplicate_s43_cv0,B_duplicate,Prompt3 A5,"{""id"": ""B_duplicate_s43_cv0"", ""family"": ""B_duplicate"", ""seed"": 43, ""fold"": 0, ""epochs"": 10, ""scales"": [96]}",40234,43,0,10,0.0836231884057971,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.44715524323873473,"[0.6842105263157895, 0.6153846153846154, 0.2727272727272727, 0.42857142857142855, 0.5714285714285714, 0.4, 0.3333333333333333, 0.3333333333333333, 0.25, 0.5]",0.4842734035346365,NOT RECORDED IN ORIGINAL RUN,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_4\RUNS\B_duplicate_s43_cv0\history.jsonl
4,B_duplicate,B_duplicate_s43_cv1,B_duplicate,Prompt3 A5,"{""id"": ""B_duplicate_s43_cv1"", ""family"": ""B_duplicate"", ""seed"": 43, ""fold"": 1, ""epochs"": 10, ""scales"": [96]}",40234,43,1,10,0.08312499999999999,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.3972960035133949,"[0.39285714285714285, 0.3333333333333333, 0.3333333333333333, 0.1, 0.6666666666666666, 0.6363636363636364, 0.25, 0.8571428571428571, 0.2222222222222222, 0.4166666666666667]",0.469430873117641,NOT RECORDED IN ORIGINAL RUN,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_4\RUNS\B_duplicate_s43_cv1\history.jsonl
4,B_duplicate,B_duplicate_s43_cv2,B_duplicate,Prompt3 A5,"{""id"": ""B_duplicate_s43_cv2"", ""family"": ""B_duplicate"", ""seed"": 43, ""fold"": 2, ""epochs"": 10, ""scales"": [96]}",40234,43,2,10,0.09361702127659574,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.4804066109329267,"[0.5833333333333334, 0.7777777777777778, 0.2857142857142857, 0.14285714285714285, 0.8, 0.625, 0.2, 0.6, 0.8571428571428571, 0.25]",0.4635712538850062,NOT RECORDED IN ORIGINAL RUN,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_4\RUNS\B_duplicate_s43_cv2\history.jsonl
4,C_GTTRAIN,C_GTTRAIN_s17,C_GTTRAIN,Prompt3 A5,"{""id"": ""C_GTTRAIN_s17"", ""family"": ""C_GTTRAIN"", ""seed"": 17, ""fold"": -1, ""epochs"": 10, ""sampler"": ""balanced"", ""population"": ""matched historicalfold0 originalsplit"", ""train_coordinates"": ""GT"", ""representation"": ""A3""}",27866,17,-1,10,0.23900226757369616,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.5922029760520809,"[0.3333333333333333, 0.5555555555555556, 0.625, 0.75, 1.0, 0.9166666666666666, 0.25, 0.25, 0.5, 1.0]",0.2990508681429398,NOT RECORDED IN ORIGINAL RUN,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_4\RUNS\C_GTTRAIN_s17\history.jsonl
4,C_GTTRAIN,C_GTTRAIN_s29,C_GTTRAIN,Prompt3 A5,"{""id"": ""C_GTTRAIN_s29"", ""family"": ""C_GTTRAIN"", ""seed"": 29, ""fold"": -1, ""epochs"": 10, ""sampler"": ""balanced"", ""population"": ""matched historicalfold0 originalsplit"", ""train_coordinates"": ""GT"", ""representation"": ""A3""}",27866,29,-1,10,0.21753968253968256,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.5277805667508184,"[0.5, 0.2222222222222222, 0.625, 0.625, 0.875, 0.9166666666666666, 0.25, 0.25, 0.5, 0.5]",0.4254923503905199,NOT RECORDED IN ORIGINAL RUN,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_4\RUNS\C_GTTRAIN_s29\history.jsonl
4,C_GTTRAIN,C_GTTRAIN_s43,C_GTTRAIN,Prompt3 A5,"{""id"": ""C_GTTRAIN_s43"", ""family"": ""C_GTTRAIN"", ""seed"": 43, ""fold"": -1, ""epochs"": 10, ""sampler"": ""balanced"", ""population"": ""matched historicalfold0 originalsplit"", ""train_coordinates"": ""GT"", ""representation"": ""A3""}",27866,43,-1,10,0.2255422168867547,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.5552105011991941,"[0.5833333333333334, 0.5555555555555556, 0.5, 0.5, 0.875, 0.8333333333333334, 0.25, 0.25, 0.5, 0.75]",0.39967838768969477,NOT RECORDED IN ORIGINAL RUN,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_4\RUNS\C_GTTRAIN_s43\history.jsonl
4,C_STAGE1TRAIN,C_STAGE1TRAIN_s17,C_STAGE1TRAIN,Prompt3 A5,"{""id"": ""C_STAGE1TRAIN_s17"", ""family"": ""C_STAGE1TRAIN"", ""seed"": 17, ""fold"": -1, ""epochs"": 10, ""sampler"": ""balanced"", ""population"": ""matched historicalfold0 originalsplit"", ""train_coordinates"": ""Stage1"", ""representation"": ""A3""}",27866,17,-1,10,0.20326330532212883,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.5164249639249638,"[0.3333333333333333, 0.6666666666666666, 0.625, 0.5, 1.0, 0.8333333333333334, 0.25, 0.25, 0.3333333333333333, 0.5]",0.4016170044266021,NOT RECORDED IN ORIGINAL RUN,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_4\RUNS\C_STAGE1TRAIN_s17\history.jsonl
4,C_STAGE1TRAIN,C_STAGE1TRAIN_s29,C_STAGE1TRAIN,Prompt3 A5,"{""id"": ""C_STAGE1TRAIN_s29"", ""family"": ""C_STAGE1TRAIN"", ""seed"": 29, ""fold"": -1, ""epochs"": 10, ""sampler"": ""balanced"", ""population"": ""matched historicalfold0 originalsplit"", ""train_coordinates"": ""Stage1"", ""representation"": ""A3""}",27866,29,-1,10,0.22063492063492066,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.5247339693106283,"[0.5, 0.3333333333333333, 0.625, 0.625, 1.0, 0.9166666666666666, 0.25, 0.25, 0.5, 0.25]",0.41791041571610954,NOT RECORDED IN ORIGINAL RUN,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_4\RUNS\C_STAGE1TRAIN_s29\history.jsonl
4,C_STAGE1TRAIN,C_STAGE1TRAIN_s43,C_STAGE1TRAIN,Prompt3 A5,"{""id"": ""C_STAGE1TRAIN_s43"", ""family"": ""C_STAGE1TRAIN"", ""seed"": 43, ""fold"": -1, ""epochs"": 10, ""sampler"": ""balanced"", ""population"": ""matched historicalfold0 originalsplit"", ""train_coordinates"": ""Stage1"", ""representation"": ""A3""}",27866,43,-1,10,0.21930272108843543,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.5500074332272474,"[0.6666666666666666, 0.5555555555555556, 0.5, 0.375, 0.875, 0.75, 0.25, 0.25, 0.6666666666666666, 0.5]",0.3908236849722918,NOT RECORDED IN ORIGINAL RUN,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_4\RUNS\C_STAGE1TRAIN_s43\history.jsonl
4,D1,D1_s17_cv0,D1,Prompt3 A5,"{""id"": ""D1_s17_cv0"", ""family"": ""D1"", ""seed"": 17, ""fold"": 0, ""epochs"": 10, ""sampler"": ""roi_class""}",27866,17,0,10,0.0836231884057971,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.410582612083868,"[0.7894736842105263, 0.5384615384615384, 0.36363636363636365, 0.42857142857142855, 0.8571428571428571, 0.4, 0.3333333333333333, 0.3333333333333333, 0.0, 0.25]",0.5241589887349962,NOT RECORDED IN ORIGINAL RUN,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_4\RUNS\D1_s17_cv0\history.jsonl
4,D1,D1_s17_cv1,D1,Prompt3 A5,"{""id"": ""D1_s17_cv1"", ""family"": ""D1"", ""seed"": 17, ""fold"": 1, ""epochs"": 10, ""sampler"": ""roi_class""}",27866,17,1,10,0.07388888888888889,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.3575060840507065,"[0.5714285714285714, 0.3333333333333333, 0.16666666666666666, 0.3, 0.3333333333333333, 0.45454545454545453, 0.0, 0.8571428571428571, 0.4444444444444444, 0.25]",0.5446327978768537,NOT RECORDED IN ORIGINAL RUN,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_4\RUNS\D1_s17_cv1\history.jsonl
4,D1,D1_s17_cv2,D1,Prompt3 A5,"{""id"": ""D1_s17_cv2"", ""family"": ""D1"", ""seed"": 17, ""fold"": 2, ""epochs"": 10, ""sampler"": ""roi_class""}",27866,17,2,10,0.08156028368794324,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.41413394133475273,"[0.5833333333333334, 0.6666666666666666, 0.2857142857142857, 0.0, 0.6, 0.375, 0.2, 0.6, 0.8571428571428571, 0.25]",0.46064313554758735,NOT RECORDED IN ORIGINAL RUN,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_4\RUNS\D1_s17_cv2\history.jsonl
4,D1,D1_s29_cv0,D1,Prompt3 A5,"{""id"": ""D1_s29_cv0"", ""family"": ""D1"", ""seed"": 29, ""fold"": 0, ""epochs"": 10, ""sampler"": ""roi_class""}",27866,29,0,10,0.09847826086956521,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.4694704710494184,"[0.8947368421052632, 0.6153846153846154, 0.2727272727272727, 0.5714285714285714, 1.0, 0.2, 0.3333333333333333, 0.5, 0.125, 0.25]",0.44105198935862566,NOT RECORDED IN ORIGINAL RUN,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_4\RUNS\D1_s29_cv0\history.jsonl
4,D1,D1_s29_cv1,D1,Prompt3 A5,"{""id"": ""D1_s29_cv1"", ""family"": ""D1"", ""seed"": 29, ""fold"": 1, ""epochs"": 10, ""sampler"": ""roi_class""}",27866,29,1,10,0.08402777777777777,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.3951108469703671,"[0.6071428571428571, 0.5, 0.16666666666666666, 0.1, 0.4166666666666667, 0.5454545454545454, 0.25, 0.7142857142857143, 0.5555555555555556, 0.25]",0.5462207449644509,NOT RECORDED IN ORIGINAL RUN,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_4\RUNS\D1_s29_cv1\history.jsonl
4,D1,D1_s29_cv2,D1,Prompt3 A5,"{""id"": ""D1_s29_cv2"", ""family"": ""D1"", ""seed"": 29, ""fold"": 2, ""epochs"": 10, ""sampler"": ""roi_class""}",27866,29,2,10,0.0930496453900709,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.4863614535150602,"[0.5416666666666666, 0.8333333333333334, 0.2857142857142857, 0.14285714285714285, 1.0, 0.625, 0.4, 0.4, 0.5714285714285714, 0.25]",0.4235586730476808,NOT RECORDED IN ORIGINAL RUN,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_4\RUNS\D1_s29_cv2\history.jsonl
4,D1,D1_s43_cv0,D1,Prompt3 A5,"{""id"": ""D1_s43_cv0"", ""family"": ""D1"", ""seed"": 43, ""fold"": 0, ""epochs"": 10, ""sampler"": ""roi_class""}",27866,43,0,10,0.0803623188405797,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.4314786142649919,"[0.7894736842105263, 0.38461538461538464, 0.36363636363636365, 0.42857142857142855, 0.5714285714285714, 0.2, 0.3333333333333333, 0.3333333333333333, 0.25, 0.5]",0.4981635492867462,NOT RECORDED IN ORIGINAL RUN,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_4\RUNS\D1_s43_cv0\history.jsonl
4,D1,D1_s43_cv1,D1,Prompt3 A5,"{""id"": ""D1_s43_cv1"", ""family"": ""D1"", ""seed"": 43, ""fold"": 1, ""epochs"": 10, ""sampler"": ""roi_class""}",27866,43,1,10,0.07791666666666666,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.31004854794328474,"[0.75, 0.5, 0.0, 0.1, 0.3333333333333333, 0.6363636363636364, 0.0, 0.8571428571428571, 0.2222222222222222, 0.08333333333333333]",0.5761668742041809,NOT RECORDED IN ORIGINAL RUN,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_4\RUNS\D1_s43_cv1\history.jsonl
4,D1,D1_s43_cv2,D1,Prompt3 A5,"{""id"": ""D1_s43_cv2"", ""family"": ""D1"", ""seed"": 43, ""fold"": 2, ""epochs"": 10, ""sampler"": ""roi_class""}",27866,43,2,10,0.08397163120567375,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.4345707778060719,"[0.6666666666666666, 0.7222222222222222, 0.2857142857142857, 0.14285714285714285, 0.4, 0.5, 0.2, 0.6, 0.5714285714285714, 0.25]",0.43281409565567874,NOT RECORDED IN ORIGINAL RUN,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_4\RUNS\D1_s43_cv2\history.jsonl
4,DIAG_A3LINEAR,DIAG_A3LINEAR_s17_cv0,DIAG_A3LINEAR,Prompt3 A5,"{""id"": ""DIAG_A3LINEAR_s17_cv0"", ""family"": ""DIAG_A3LINEAR"", ""seed"": 17, ""fold"": 0, ""epochs"": 10, ""representation"": ""A3"", ""sampler"": ""balanced"", ""selection_eligible"": false}",15370,17,0,10,0.10318840579710145,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.5326093353957131,"[0.631578947368421, 0.6153846153846154, 0.45454545454545453, 0.5714285714285714, 0.7142857142857143, 0.6, 0.6666666666666666, 0.4166666666666667, 0.125, 1.0]",0.4236261861521189,NOT RECORDED IN ORIGINAL RUN,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_4\RUNS\DIAG_A3LINEAR_s17_cv0\history.jsonl
4,DIAG_A3LINEAR,DIAG_A3LINEAR_s17_cv1,DIAG_A3LINEAR,Prompt3 A5,"{""id"": ""DIAG_A3LINEAR_s17_cv1"", ""family"": ""DIAG_A3LINEAR"", ""seed"": 17, ""fold"": 1, ""epochs"": 10, ""representation"": ""A3"", ""sampler"": ""balanced"", ""selection_eligible"": false}",15370,17,1,10,0.1173611111111111,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.5458533231474407,"[0.6071428571428571, 0.8333333333333334, 0.5, 0.2, 0.75, 0.6363636363636364, 0.375, 1.0, 0.5555555555555556, 0.3333333333333333]",0.3624704233489706,NOT RECORDED IN ORIGINAL RUN,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_4\RUNS\DIAG_A3LINEAR_s17_cv1\history.jsonl
