architecture,seed,uid,class,category,classification_delta,dice,iou,area_relative_error,correction_norm,index
A3,17,training_set_metastatic_roi_055:665,plasma_cell,both_wrong,0,0.8888888888888888,0.8,0.2,0.274276465177536,106
A3,17,training_set_metastatic_roi_055:721,lymphocyte,both_wrong,0,0.9788434414668548,0.9585635359116023,0.04143646408839779,0.2781834304332733,107
A3,17,training_set_metastatic_roi_055:786,tumor,both_correct,0,0.969558599695586,0.9409158050221565,0.05621301775147929,0.13566410541534424,108
A3,17,training_set_metastatic_roi_055:885,lymphocyte,both_wrong,0,0.9681528662420382,0.9382716049382716,0.06172839506172839,0.40758976340293884,109
A3,17,training_set_metastatic_roi_056:177,endothelium,both_correct,0,0.8775677896466721,0.7818448023426061,0.27902621722846443,0.28705763816833496,110
A3,17,training_set_metastatic_roi_056:261,tumor,both_correct,0,0.0,0.0,1.0,0.3598911762237549,111
A3,17,training_set_metastatic_roi_056:306,neutrophil,both_wrong,0,0.9446254071661238,0.8950617283950617,0.006493506493506494,0.3369487226009369,112
A3,17,training_set_metastatic_roi_056:321,apoptosis,both_correct,0,0.8031496062992126,0.6710526315789473,0.145985401459854,0.1981734186410904,113
A3,17,training_set_metastatic_roi_057:348,plasma_cell,both_correct,0,0.9533678756476683,0.9108910891089109,0.058666666666666666,0.6864144206047058,114
A3,17,training_set_metastatic_roi_057:476,lymphocyte,both_wrong,0,0.9037037037037037,0.8243243243243243,0.21311475409836064,0.45890799164772034,115
A3,17,training_set_metastatic_roi_057:497,plasma_cell,both_correct,0,0.7241379310344828,0.5675675675675675,0.2132701421800948,0.5165591835975647,116
A3,17,training_set_metastatic_roi_059:121,tumor,both_wrong,0,0.934,0.8761726078799249,0.14132762312633834,0.13452887535095215,119
A3,17,training_set_metastatic_roi_059:744,endothelium,both_wrong,0,0.6623376623376623,0.49514563106796117,0.5048543689320388,0.5179956555366516,120
A3,17,training_set_metastatic_roi_061:196,tumor,both_correct,0,0.8875305623471883,0.7978021978021979,0.2410958904109589,0.043105531483888626,122
A3,17,training_set_metastatic_roi_061:215,neutrophil,both_wrong,0,0.8527131782945736,0.7432432432432432,0.34545454545454546,0.6919748187065125,123
A3,17,training_set_metastatic_roi_062:384,neutrophil,both_correct,0,0.5699873896595208,0.3985890652557319,0.5889679715302492,0.36228424310684204,124
A3,17,training_set_metastatic_roi_063:187,tumor,both_correct,0,0.9597989949748744,0.9227053140096618,0.0657439446366782,0.21311046183109283,125
A3,17,training_set_metastatic_roi_063:487,tumor,both_correct,0,0.9256038647342996,0.8615107913669064,0.14730290456431536,0.13462626934051514,126
A3,17,training_set_metastatic_roi_066:83,tumor,both_wrong,0,0.9610894941634242,0.9250936329588015,0.07258064516129033,0.1311080902814865,135
A3,17,training_set_metastatic_roi_066:786,apoptosis,both_wrong,0,0.8126649076517151,0.6844444444444444,0.31555555555555553,0.13272318243980408,136
A3,17,training_set_metastatic_roi_067:694,lymphocyte,both_wrong,0,0.8881987577639752,0.7988826815642458,0.07761194029850746,0.48841407895088196,137
A3,17,training_set_metastatic_roi_068:102,tumor,both_wrong,0,0.9485232067510548,0.9020866773675762,0.025,0.7447562217712402,138
A3,17,training_set_metastatic_roi_069:128,tumor,both_correct,0,0.985373364126251,0.9711684370257967,0.004629629629629629,0.14030326902866364,139
A3,17,training_set_metastatic_roi_069:556,endothelium,both_wrong,0,0.2875816993464052,0.16793893129770993,0.8077922077922078,0.10954061895608902,140
A3,17,training_set_metastatic_roi_071:61,lymphocyte,both_correct,0,0.9701492537313433,0.9420289855072463,0.02359882005899705,0.09653174132108688,144
A3,17,training_set_metastatic_roi_071:399,plasma_cell,both_wrong,0,0.7007601935038009,0.5393617021276595,0.35381114903299204,0.18836358189582825,145
A3,17,training_set_metastatic_roi_072:111,neutrophil,both_correct,0,0.8992248062015504,0.8169014084507042,0.1544885177453027,0.17539231479167938,146
A3,17,training_set_metastatic_roi_072:374,plasma_cell,both_wrong,0,0.7980049875311721,0.6639004149377593,0.2719546742209632,0.18732428550720215,147
A3,17,training_set_metastatic_roi_072:524,lymphocyte,both_correct,0,0.5803108808290155,0.40875912408759124,1.4464285714285714,0.250047504901886,148
A3,17,training_set_metastatic_roi_072:529,endothelium,both_wrong,0,0.7940647482014388,0.6584638329604773,0.01073345259391771,0.3457881212234497,149
A3,17,training_set_metastatic_roi_073:260,tumor,both_correct,0,0.9042553191489362,0.8252427184466019,0.21176470588235294,0.38130244612693787,150
A3,17,training_set_metastatic_roi_073:745,plasma_cell,both_wrong,0,0.7065972222222222,0.5463087248322148,0.45369127516778524,0.4742225110530853,151
A3,17,training_set_metastatic_roi_075:310,lymphocyte,both_wrong,0,0.9131578947368421,0.8401937046004843,0.19020172910662825,0.6898791193962097,152
A3,17,training_set_metastatic_roi_075:367,apoptosis,both_correct,0,0.8051948051948052,0.6739130434782609,0.3103448275862069,0.40029507875442505,153
A3,17,training_set_metastatic_roi_078:17,tumor,both_correct,0,0.9322493224932249,0.8730964467005076,0.12680115273775217,0.3098122775554657,156
A3,17,training_set_metastatic_roi_078:121,tumor,both_wrong,0,0.9095890410958904,0.8341708542713567,0.12209302325581395,0.26494258642196655,157
A3,17,training_set_metastatic_roi_081:22,tumor,both_wrong,0,0.9304274937133278,0.8699059561128527,0.14954954954954955,0.2174316644668579,167
A3,17,training_set_metastatic_roi_083:210,tumor,both_wrong,0,0.9678842853640598,0.9377672209026128,0.0344139650872818,0.161881223320961,168
A3,17,training_set_metastatic_roi_084:244,lymphocyte,both_wrong,0,0.9408450704225352,0.8882978723404256,0.0943952802359882,0.40832042694091797,169
A3,17,training_set_metastatic_roi_085:318,melanophage,both_wrong,0,0.8876033057851239,0.7979197622585439,0.1265377855887522,0.15820913016796112,170
A3,17,training_set_metastatic_roi_085:390,histiocyte,both_wrong,0,0.8465266558966075,0.7338935574229691,0.36259541984732824,0.09284328669309616,171
A3,17,training_set_metastatic_roi_086:32,melanophage,both_correct,0,0.9165526675786594,0.8459595959595959,0.030555555555555555,0.2088097482919693,172
A3,17,training_set_metastatic_roi_086:455,neutrophil,both_wrong,0,0.7117437722419929,0.5524861878453039,0.4034090909090909,0.2370775192975998,173
A3,17,training_set_metastatic_roi_087:218,tumor,both_correct,0,0.9390374331550803,0.8850806451612904,0.09641255605381166,0.2781713604927063,174
A3,17,training_set_metastatic_roi_087:448,endothelium,both_wrong,0,0.9116809116809117,0.837696335078534,0.10431654676258993,0.5503380298614502,175
A3,17,training_set_metastatic_roi_088:128,lymphocyte,both_correct,0,0.9215358931552587,0.8544891640866873,0.1624548736462094,0.21138650178909302,176
A3,17,training_set_metastatic_roi_091:39,histiocyte,both_wrong,0,0.9381771829190567,0.8835534213685474,0.12890094979647218,0.030893748626112938,180
A3,17,training_set_metastatic_roi_091:235,stroma,both_wrong,0,0.0,0.0,1.0,0.43789294362068176,181
A3,17,training_set_metastatic_roi_092:143,endothelium,both_wrong,0,0.8542780748663101,0.7456242707117853,0.3375,0.2826147973537445,182
A3,17,training_set_metastatic_roi_092:166,melanophage,both_correct,0,0.9030732860520094,0.8232758620689655,0.1636828644501279,0.07288949191570282,183
A3,17,training_set_metastatic_roi_093:163,lymphocyte,both_correct,0,0.9380863039399625,0.8833922261484098,0.003745318352059925,0.33285287022590637,184
A3,17,training_set_metastatic_roi_094:167,apoptosis,both_correct,0,0.9142857142857143,0.8421052631578947,0.11338289962825279,0.18688178062438965,185
A3,17,training_set_metastatic_roi_094:598,plasma_cell,both_wrong,0,0.7258320126782885,0.5696517412935324,0.39847715736040606,0.32520240545272827,186
A3,17,training_set_metastatic_roi_095:283,neutrophil,A1_wrong_candidate_correct,1,0.9303482587064676,0.8697674418604651,0.009900990099009901,0.23679478466510773,187
A3,17,training_set_metastatic_roi_097:286,tumor,both_wrong,0,0.9568627450980393,0.9172932330827067,0.09016393442622951,0.17514324188232422,188
A3,17,training_set_metastatic_roi_097:326,lymphocyte,both_wrong,0,0.9135483870967742,0.8408551068883611,0.17696629213483145,0.6166616082191467,189
A3,17,training_set_metastatic_roi_100:72,neutrophil,both_correct,0,0.9566854990583804,0.9169675090252708,0.06614785992217899,0.21259163320064545,194
A3,17,training_set_metastatic_roi_101:127,apoptosis,both_wrong,0,0.9568181818181818,0.9172113289760349,0.07860262008733625,0.11301501095294952,195
A3,17,training_set_metastatic_roi_101:207,apoptosis,both_wrong,0,0.9363957597173145,0.8803986710963455,0.06825938566552901,0.13057412207126617,196
A3,17,training_set_metastatic_roi_101:343,neutrophil,both_wrong,0,0.5587892898719441,0.3877221324717286,0.6122778675282714,0.10961662232875824,197
A3,17,training_set_metastatic_roi_102:20,apoptosis,both_correct,0,0.9647630619684082,0.931924882629108,0.04513064133016627,0.5727792978286743,198
A3,17,training_set_primary_roi_001:528,stroma,both_wrong,0,0.43010752688172044,0.273972602739726,2.292307692307692,0.4638625383377075,199
A3,17,training_set_primary_roi_002:159,stroma,both_wrong,0,0.9605609114811569,0.924114671163575,0.04114490161001789,0.4567582309246063,200
A3,17,training_set_primary_roi_004:206,epithelium,both_correct,0,0.9741267787839586,0.9495586380832283,0.05044136191677175,0.04647146537899971,201
A3,17,training_set_primary_roi_004:320,endothelium,both_wrong,0,0.2918918918918919,0.17088607594936708,0.7908496732026143,0.625289261341095,202
A3,17,training_set_primary_roi_005:174,lymphocyte,both_correct,0,0.9773371104815864,0.9556786703601108,0.005681818181818182,0.5173356533050537,203
A3,17,training_set_primary_roi_005:370,melanophage,both_correct,0,0.8890756302521008,0.800302571860817,0.04819277108433735,0.11533181369304657,204
A3,17,training_set_primary_roi_007:73,epithelium,both_correct,0,0.9155521589606419,0.8442565186751233,0.15574348132487667,0.3903498947620392,209
A3,17,training_set_primary_roi_007:189,melanophage,both_correct,0,0.0,0.0,1.0,0.41976138949394226,210
A3,17,training_set_primary_roi_007:214,histiocyte,both_wrong,0,0.9407407407407408,0.8881118881118881,0.05167173252279635,0.25428760051727295,211
A3,17,training_set_primary_roi_007:231,stroma,both_wrong,0,0.9189907038512616,0.8501228501228502,0.09166666666666666,0.32046037912368774,212
A3,17,training_set_primary_roi_007:304,tumor,both_wrong,0,0.0,0.0,0.9851851851851852,0.15029941499233246,213
A3,17,training_set_primary_roi_010:3,melanophage,both_correct,0,0.9528023598820059,0.9098591549295775,0.0639269406392694,0.9798561930656433,216
A3,17,training_set_primary_roi_010:329,epithelium,both_correct,0,0.9015151515151515,0.8206896551724138,0.16666666666666666,0.23014327883720398,217
A3,17,training_set_primary_roi_011:176,endothelium,both_wrong,0,0.9479166666666666,0.900990099009901,0.02959830866807611,0.18894453346729279,218
A3,17,training_set_primary_roi_011:396,stroma,both_correct,0,0.9702251270878722,0.9421720733427362,0.04680851063829787,0.03880203142762184,219
A3,17,training_set_primary_roi_011:398,epithelium,both_wrong,0,0.8333333333333334,0.7142857142857143,0.17721518987341772,0.08325791358947754,220
A3,17,training_set_primary_roi_012:10,epithelium,A1_wrong_candidate_correct,1,0.8096564531104921,0.6801872074882995,0.40939597315436244,0.34210750460624695,221
A3,17,training_set_primary_roi_012:138,endothelium,both_wrong,0,0.9784083898827884,0.9577294685990339,0.011166253101736972,0.1572296917438507,222
A3,17,training_set_primary_roi_013:22,epithelium,both_wrong,0,0.9397590361445783,0.8863636363636364,0.10646387832699619,0.17144717276096344,223
A3,17,training_set_primary_roi_013:104,histiocyte,both_wrong,0,0.9127906976744186,0.839572192513369,0.16042780748663102,0.1939988136291504,224
A3,17,training_set_primary_roi_013:443,neutrophil,both_wrong,0,0.5629949604031678,0.39178356713426854,0.6082164328657315,0.45720943808555603,225
A3,17,training_set_primary_roi_015:301,tumor,both_wrong,0,0.9613259668508287,0.925531914893617,0.07446808510638298,0.18896904587745667,228
A3,17,training_set_primary_roi_015:452,endothelium,both_wrong,0,0.8431568431568431,0.7288428324697754,0.2711571675302245,0.10940418392419815,229
A3,17,training_set_primary_roi_016:73,tumor,both_wrong,0,0.8964013086150491,0.8122529644268774,0.1437246963562753,0.3485878109931946,230
A3,17,training_set_primary_roi_016:95,lymphocyte,both_wrong,0,0.9141475211608222,0.8418708240534521,0.15812917594654788,0.07668773829936981,231
A3,17,training_set_primary_roi_016:498,histiocyte,both_wrong,0,0.9544757033248081,0.9129158512720157,0.01962809917355372,0.15710926055908203,232
A3,17,training_set_primary_roi_016:542,melanophage,both_correct,0,0.9093655589123867,0.8337950138504155,0.16620498614958448,0.18277691304683685,233
A3,17,training_set_primary_roi_017:168,lymphocyte,both_correct,0,0.9354005167958657,0.8786407766990292,0.025510204081632654,0.14889316260814667,234
A3,17,training_set_primary_roi_018:27,plasma_cell,both_wrong,0,0.9788732394366197,0.9586206896551724,0.003527336860670194,0.6472451686859131,235
A3,17,training_set_primary_roi_020:147,histiocyte,both_wrong,0,0.931986531986532,0.8726355611601513,0.05110497237569061,0.05246695876121521,236
A3,17,training_set_primary_roi_020:489,endothelium,both_wrong,0,0.5576748410535877,0.3866498740554156,0.6466346153846154,0.2192823737859726,237
A3,17,training_set_primary_roi_021:49,endothelium,both_wrong,0,0.807905138339921,0.6777188328912467,0.3644859813084112,0.35678040981292725,238
A3,17,training_set_primary_roi_021:99,tumor,both_wrong,0,0.9526570048309179,0.9095940959409594,0.06542056074766354,0.42018136382102966,239
A3,17,training_set_primary_roi_022:141,endothelium,both_correct,0,0.9181208053691275,0.8486352357320099,0.14214463840399003,0.27708572149276733,240
A3,17,training_set_primary_roi_022:329,epithelium,both_correct,0,0.969047619047619,0.9399538106235565,0.06004618937644342,0.10667107999324799,241
A3,17,training_set_primary_roi_022:355,tumor,both_wrong,0,0.8666666666666667,0.7647058823529411,0.23529411764705882,0.4888981282711029,242
A3,17,training_set_primary_roi_023:168,tumor,both_correct,0,0.97911227154047,0.959079283887468,0.032534246575342464,0.3063036799430847,243
A3,17,training_set_primary_roi_023:230,stroma,both_wrong,0,0.9900771775082691,0.980349344978166,0.015555555555555555,0.0953315868973732,244
A3,17,training_set_primary_roi_023:415,tumor,both_correct,0,0.9387040280210157,0.8844884488448845,0.09926470588235294,0.26779475808143616,245
A3,17,training_set_primary_roi_024:24,lymphocyte,both_wrong,0,0.9597615499254843,0.9226361031518625,0.07736389684813753,0.2399459332227707,246
A3,17,training_set_primary_roi_024:71,stroma,both_wrong,0,0.9804270462633452,0.9616055846422339,0.028070175438596492,0.16586536169052124,247
A3,17,training_set_primary_roi_024:344,tumor,both_correct,0,0.9709794437726723,0.9435957696827262,0.05411764705882353,0.21914120018482208,248
A3,17,training_set_primary_roi_025:247,melanophage,both_correct,0,0.7985246657445828,0.6646201074443592,0.3289676425269646,0.10056720674037933,249
A3,17,training_set_primary_roi_025:265,apoptosis,both_wrong,0,0.9741379310344828,0.9495798319327731,0.04631578947368421,0.16754963994026184,250
A3,17,training_set_primary_roi_025:283,neutrophil,both_correct,0,0.7650158061116965,0.6194539249146758,0.37221269296740994,0.44183146953582764,251
A3,17,training_set_primary_roi_027:74,lymphocyte,both_correct,0,0.9687162891046386,0.9393305439330544,0.04842105263157895,0.2596760094165802,257
A3,17,training_set_primary_roi_028:150,neutrophil,both_correct,0,0.9672830725462305,0.9366391184573003,0.014326647564469915,0.21166829764842987,258
A3,17,training_set_primary_roi_029:28,endothelium,both_correct,0,0.972318339100346,0.9461279461279462,0.05387205387205387,0.19113880395889282,259
A3,17,training_set_primary_roi_029:103,plasma_cell,both_wrong,0,0.975,0.9512195121951219,0.01904761904761905,0.4021672308444977,260
A3,17,training_set_primary_roi_029:113,stroma,both_wrong,0,0.9788617886178862,0.9585987261146497,0.022508038585209004,0.1654411256313324,261
A3,17,training_set_primary_roi_030:90,stroma,both_wrong,0,0.9424657534246575,0.8911917098445595,0.10880829015544041,0.3247182369232178,262
A3,17,training_set_primary_roi_030:111,epithelium,both_wrong,0,0.979854264894985,0.9605042016806723,0.03288364249578415,0.3516489863395691,263
A3,17,training_set_primary_roi_031:60,lymphocyte,both_wrong,0,0.9845360824742269,0.9695431472081218,0.005141388174807198,0.5666828155517578,264
A3,17,training_set_primary_roi_031:297,melanophage,both_correct,0,0.9785575048732943,0.9580152671755725,0.04198473282442748,0.15441271662712097,265
A3,17,training_set_primary_roi_032:60,melanophage,both_correct,0,0.9567068843151171,0.9170068027210885,0.05655172413793103,0.4200843870639801,266
A3,17,training_set_primary_roi_032:185,epithelium,both_correct,0,0.9646153846153847,0.9316493313521546,0.04216867469879518,0.3064325451850891,267
A3,17,training_set_primary_roi_032:212,lymphocyte,both_wrong,0,0.9798994974874372,0.9605911330049262,0.03940886699507389,0.14956016838550568,268
A3,17,training_set_primary_roi_032:311,tumor,both_correct,0,0.9769585253456221,0.954954954954955,0.04504504504504504,0.36522379517555237,269
A3,17,training_set_primary_roi_032:387,stroma,both_wrong,0,0.9580246913580247,0.919431279620853,0.08056872037914692,0.08054599165916443,270
A3,17,training_set_primary_roi_034:138,tumor,both_correct,0,0.9706439393939394,0.9429622815087396,0.05703771849126035,0.06866003572940826,276
A3,17,training_set_primary_roi_034:241,epithelium,both_wrong,0,0.9744279946164199,0.9501312335958005,0.04216073781291173,0.03618601709604263,277
A3,17,training_set_primary_roi_036:160,tumor,both_correct,0,0.7831978319783198,0.643652561247216,0.49324324324324326,0.06027398630976677,278
A3,17,training_set_primary_roi_036:276,epithelium,both_correct,0,0.935361216730038,0.8785714285714286,0.104,0.10043581575155258,279
A3,17,training_set_primary_roi_036:441,stroma,both_wrong,0,0.8994899489948995,0.8173391494002181,0.10947249007373795,0.15231582522392273,280
A3,17,training_set_primary_roi_036:510,tumor,both_wrong,0,0.9569160997732427,0.9173913043478261,0.08260869565217391,0.3292950689792633,281
A3,17,training_set_primary_roi_037:140,plasma_cell,both_wrong,0,0.9863945578231292,0.9731543624161074,0.027586206896551724,0.2730337977409363,282
A3,17,training_set_primary_roi_037:198,stroma,both_correct,0,0.9788434414668548,0.9585635359116023,0.0028169014084507044,0.34983348846435547,283
A3,17,training_set_primary_roi_037:245,melanophage,both_wrong,0,0.9567164179104478,0.9170243204577968,0.08297567954220315,0.17030583322048187,284
A3,17,training_set_primary_roi_038:206,epithelium,both_wrong,0,0.8008474576271186,0.6678445229681979,0.3482587064676617,0.1843239814043045,285
A3,17,training_set_primary_roi_038:225,endothelium,both_correct,0,0.7752126366950183,0.6329365079365079,0.5638629283489096,0.20425625145435333,286
A3,17,training_set_primary_roi_039:395,tumor,both_wrong,0,0.9833110814419226,0.9671700590938936,0.004013377926421404,0.5353302955627441,287
A3,17,training_set_primary_roi_040:3,epithelium,both_correct,0,0.9654135338345865,0.9331395348837209,0.06686046511627906,0.1607375144958496,288
A3,17,training_set_primary_roi_041:6,melanophage,both_correct,0,0.9611992945326279,0.9252971137521222,0.05434782608695652,0.19633673131465912,289
A3,17,training_set_primary_roi_041:402,stroma,both_wrong,0,0.4720496894409938,0.3089430894308943,1.631578947368421,0.4076841473579407,290
A3,17,training_set_primary_roi_042:5,tumor,both_wrong,0,0.9421965317919075,0.8907103825136612,0.10410958904109589,0.3939228653907776,291
A3,17,training_set_primary_roi_042:13,tumor,both_wrong,0,0.8071748878923767,0.6766917293233082,0.3978494623655914,0.2876836061477661,292
A3,17,training_set_primary_roi_042:56,tumor,both_wrong,0,0.9790874524714829,0.9590316573556797,0.03731343283582089,0.09881287068128586,293
A3,17,training_set_primary_roi_042:397,epithelium,both_wrong,0,0.9363905325443787,0.8803894297635605,0.09577464788732394,0.0680796205997467,294
A3,17,training_set_primary_roi_043:597,melanophage,A1_wrong_candidate_correct,1,0.5263157894736842,0.35714285714285715,0.6428571428571429,0.7045769691467285,295
A3,17,training_set_primary_roi_044:160,histiocyte,both_correct,0,0.9681978798586572,0.9383561643835616,0.016355140186915886,0.027554886415600777,296
A3,17,training_set_primary_roi_044:215,epithelium,both_correct,0,0.9080459770114943,0.8315789473684211,0.16842105263157894,0.15952089428901672,297
A3,17,training_set_primary_roi_044:272,melanophage,both_wrong,0,0.9053333333333333,0.8270401948842875,0.16401468788249693,0.11369223892688751,298
A3,17,training_set_primary_roi_044:415,endothelium,both_correct,0,0.671120246659815,0.5050270688321732,0.748587570621469,0.31234824657440186,299
A3,17,training_set_primary_roi_045:533,tumor,both_correct,0,0.7194570135746606,0.5618374558303887,0.375,0.16643409430980682,300
A3,17,training_set_primary_roi_045:561,tumor,both_correct,0,0.6733772995487678,0.5075876504447933,0.8638170974155069,0.29667824506759644,301
A3,17,training_set_primary_roi_047:82,histiocyte,both_wrong,0,0.9656146961846443,0.9335154826958105,0.04151291512915129,0.23559528589248657,307
A3,17,training_set_primary_roi_047:507,lymphocyte,both_correct,0,0.9555822328931572,0.9149425287356322,0.021844660194174758,0.3878713846206665,308
A3,17,training_set_primary_roi_047:775,lymphocyte,both_correct,0,0.9761634506242906,0.9534368070953437,0.020224719101123594,0.5294555425643921,309
A3,17,training_set_primary_roi_048:16,melanophage,both_wrong,0,0.9517241379310345,0.9078947368421053,0.04225352112676056,0.27572327852249146,310
A3,17,training_set_primary_roi_048:173,histiocyte,both_wrong,0,0.9737556561085973,0.9488536155202821,0.01615798922800718,0.10426630824804306,311
A3,17,training_set_primary_roi_048:432,endothelium,both_wrong,0,0.9666110183639399,0.9353796445880452,0.010067114093959731,0.1724918782711029,312
A3,17,training_set_primary_roi_048:693,apoptosis,both_wrong,0,0.927536231884058,0.8648648648648649,0.09090909090909091,0.4018092751502991,313
A3,17,training_set_primary_roi_048:796,neutrophil,both_correct,0,0.711168164313222,0.5517928286852589,0.44510978043912175,0.1174299418926239,314
A3,17,training_set_primary_roi_049:221,endothelium,both_wrong,0,0.8291814946619217,0.7082066869300911,0.39148936170212767,0.13425561785697937,315
A3,17,training_set_primary_roi_049:364,plasma_cell,both_wrong,0,0.8960573476702509,0.8116883116883117,0.232,0.06331903487443924,316
A3,17,training_set_primary_roi_051:148,lymphocyte,both_wrong,0,0.9640449438202248,0.93058568329718,0.0045045045045045045,0.047581177204847336,317
A3,17,training_set_primary_roi_052:127,histiocyte,A1_correct_candidate_wrong,-1,0.9734265734265735,0.9482288828337875,0.022130013831258646,0.1630917340517044,318
A3,17,training_set_primary_roi_052:130,plasma_cell,both_wrong,0,0.9310924369747899,0.8710691823899371,0.13261648745519714,0.30107560753822327,319
A3,17,training_set_primary_roi_052:557,apoptosis,both_wrong,0,0.9429657794676806,0.8920863309352518,0.104,0.15198396146297455,320
A3,17,training_set_primary_roi_052:633,neutrophil,both_correct,0,0.672645739910314,0.5067567567567568,0.48299319727891155,0.2476651966571808,321
A3,17,training_set_primary_roi_054:291,histiocyte,both_correct,0,0.896,0.8115942028985508,0.13432835820895522,0.7044405937194824,325
A3,17,training_set_primary_roi_054:324,lymphocyte,both_correct,0,0.9662921348314607,0.9347826086956522,0.0,0.3062739074230194,326
A3,17,training_set_primary_roi_055:502,histiocyte,both_wrong,0,0.93359375,0.8754578754578755,0.007782101167315175,0.20496144890785217,327
A3,17,training_set_primary_roi_057:198,stroma,both_wrong,0,0.9366754617414248,0.8808933002481389,0.061381074168797956,0.1158759593963623,332
A3,17,training_set_primary_roi_057:203,neutrophil,both_correct,0,0.8759342301943199,0.7792553191489362,0.22074468085106383,0.04971345514059067,333
A3,17,training_set_primary_roi_057:233,lymphocyte,both_correct,0,0.956140350877193,0.9159663865546218,0.011764705882352941,0.40602055191993713,334
A3,17,training_set_primary_roi_057:440,lymphocyte,both_correct,0,0.9497716894977168,0.9043478260869565,0.00909090909090909,0.11633273214101791,335
A3,17,training_set_primary_roi_057:659,histiocyte,both_correct,0,0.8846761453396524,0.7932011331444759,0.11044776119402985,0.24024862051010132,336
A3,17,training_set_primary_roi_057:679,apoptosis,both_wrong,0,0.8428571428571429,0.7283950617283951,0.19742489270386265,0.3161233067512512,337
A3,17,training_set_primary_roi_058:45,epithelium,both_wrong,0,0.9349736379613357,0.8778877887788779,0.12211221122112212,0.30680587887763977,338
A3,17,training_set_primary_roi_058:346,stroma,both_wrong,0,0.9744318181818182,0.9501385041551247,0.017191977077363897,0.10331587493419647,339
A3,17,training_set_primary_roi_059:444,lymphocyte,both_wrong,0,0.9662921348314607,0.9347826086956522,0.06976744186046512,0.46628451347351074,340
A3,17,training_set_primary_roi_059:463,plasma_cell,both_wrong,0,0.6200750469043153,0.4493541808293678,0.5506458191706323,0.3870077431201935,341
A3,17,training_set_primary_roi_059:469,neutrophil,both_correct,0,0.9063291139240506,0.8287037037037037,0.13679245283018868,0.5055262446403503,342
A3,17,training_set_primary_roi_060:80,tumor,both_wrong,0,0.9628055260361318,0.9282786885245902,0.014767932489451477,0.39509162306785583,343
A3,17,training_set_primary_roi_060:132,histiocyte,both_wrong,0,0.9622641509433962,0.9272727272727272,0.07334963325183375,0.16913990676403046,344
A3,17,training_set_primary_roi_060:314,neutrophil,both_wrong,0,0.8127090301003345,0.6845070422535211,0.3154929577464789,0.06942284107208252,345
A3,17,training_set_primary_roi_061:322,epithelium,both_correct,0,0.9521367521367521,0.9086460032626428,0.09135399673735727,0.16022752225399017,346
A3,17,training_set_primary_roi_062:304,histiocyte,both_wrong,0,0.9667673716012085,0.935672514619883,0.052941176470588235,0.18997783958911896,347
A3,17,training_set_primary_roi_063:236,histiocyte,both_wrong,0,0.9746444032158318,0.9505428226779252,0.04945717732207479,0.11247751116752625,348
A3,17,training_set_primary_roi_063:508,tumor,both_wrong,0,0.9705882352941176,0.9428571428571428,0.04,0.3811897337436676,349
A3,17,training_set_primary_roi_064:468,melanophage,both_correct,0,0.9651162790697675,0.9325842696629213,0.01675041876046901,0.10578861087560654,350
A3,17,training_set_primary_roi_065:57,stroma,both_wrong,0,0.9066305818673883,0.8292079207920792,0.19287833827893175,0.06315655261278152,351
A3,17,training_set_primary_roi_067:73,epithelium,both_correct,0,0.9078014184397163,0.8311688311688312,0.16883116883116883,0.45153170824050903,352
A3,17,training_set_primary_roi_068:32,neutrophil,both_wrong,0,0.6814671814671814,0.5168374816983895,0.9348441926345609,0.075982466340065,353
A3,17,training_set_primary_roi_068:247,plasma_cell,both_wrong,0,0.8953068592057761,0.8104575163398693,0.1895424836601307,0.16423647105693817,354
A3,17,training_set_primary_roi_068:326,histiocyte,both_wrong,0,0.27309236947791166,0.15813953488372093,3.134020618556701,0.2834669053554535,355
A3,17,training_set_primary_roi_068:389,melanophage,both_wrong,0,0.9559748427672956,0.9156626506024096,0.06882591093117409,0.11791816353797913,356
A3,17,training_set_primary_roi_068:439,tumor,both_wrong,0,0.904639175257732,0.8258823529411765,0.1346153846153846,0.15016280114650726,357
A3,17,training_set_primary_roi_068:498,apoptosis,both_wrong,0,0.7453416149068323,0.594059405940594,0.40594059405940597,0.2016165405511856,358
A3,17,training_set_primary_roi_069:7,lymphocyte,both_correct,0,0.9739413680781759,0.9492063492063492,0.050793650793650794,0.46644365787506104,359
A3,17,training_set_primary_roi_073:247,epithelium,both_correct,0,0.8188405797101449,0.6932515337423313,0.4424778761061947,0.34696146845817566,369
A3,17,training_set_primary_roi_073:263,melanophage,both_correct,0,0.8571428571428571,0.75,0.23404255319148937,0.1684509813785553,370
A3,17,training_set_primary_roi_074:68,epithelium,both_correct,0,0.9376114081996435,0.8825503355704698,0.10902255639097744,0.4008658528327942,371
A3,17,training_set_primary_roi_074:476,lymphocyte,both_wrong,0,0.0,0.0,1.7027027027027026,0.6464633345603943,372
A3,17,training_set_primary_roi_075:233,tumor,both_wrong,0,0.9723032069970845,0.9460992907801419,0.05697151424287856,0.39809828996658325,373
A3,17,training_set_primary_roi_076:394,lymphocyte,both_wrong,0,0.6666666666666666,0.5,1.0,0.3994797468185425,374
A3,17,training_set_primary_roi_076:419,endothelium,both_correct,0,0.7530224525043178,0.6038781163434903,0.35511363636363635,0.26781165599823,375
