prompt,experiment_group,scenario_id,run_id,seed,fold,phase,epoch,split,class_name,support,predicted,precision,recall,f1,TP,FP,FN,dominant_confusion
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,5,train,lymphocyte,111,133,0.6842105263157895,0.8198198198198198,0.7459016393442623,91,42,20,"[[""tumor"",8],[""melanophage"",3],[""plasma_cell"",2],[""histiocyte"",2],[""stroma"",2],[""endothelium"",2],[""apoptosis"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,5,train,plasma_cell,72,80,0.8125,0.9027777777777778,0.8552631578947368,65,15,7,"[[""lymphocyte"",4],[""melanophage"",1],[""neutrophil"",1],[""endothelium"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,5,train,histiocyte,72,45,0.8666666666666667,0.5416666666666666,0.6666666666666666,39,6,33,"[[""melanophage"",12],[""tumor"",8],[""lymphocyte"",5],[""plasma_cell"",4],[""neutrophil"",1],[""epithelium"",1],[""endothelium"",1],[""apoptosis"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,5,train,melanophage,72,108,0.6388888888888888,0.9583333333333334,0.7666666666666667,69,39,3,"[[""tumor"",2],[""plasma_cell"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,5,train,neutrophil,72,76,0.9342105263157895,0.9861111111111112,0.9594594594594594,71,5,1,"[[""lymphocyte"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,5,train,stroma,72,31,0.9032258064516129,0.3888888888888889,0.5436893203883495,28,3,44,"[[""lymphocyte"",12],[""tumor"",10],[""melanophage"",10],[""epithelium"",4],[""histiocyte"",3],[""endothelium"",2],[""plasma_cell"",1],[""neutrophil"",1],[""apoptosis"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,5,train,epithelium,72,80,0.85,0.9444444444444444,0.8947368421052632,68,12,4,"[[""tumor"",3],[""lymphocyte"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,5,train,endothelium,72,66,0.8787878787878788,0.8055555555555556,0.8405797101449275,58,8,14,"[[""melanophage"",6],[""tumor"",5],[""lymphocyte"",3]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,5,train,apoptosis,72,46,0.9130434782608695,0.5833333333333334,0.711864406779661,42,4,30,"[[""lymphocyte"",9],[""tumor"",8],[""plasma_cell"",4],[""melanophage"",3],[""endothelium"",2],[""histiocyte"",1],[""neutrophil"",1],[""stroma"",1],[""epithelium"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,5,dev,tumor,58,63,0.6031746031746031,0.6551724137931034,0.628099173553719,38,25,20,"[[""lymphocyte"",7],[""epithelium"",5],[""melanophage"",3],[""plasma_cell"",1],[""histiocyte"",1],[""stroma"",1],[""endothelium"",1],[""apoptosis"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,5,dev,lymphocyte,23,53,0.3018867924528302,0.6956521739130435,0.42105263157894735,16,37,7,"[[""tumor"",2],[""histiocyte"",1],[""melanophage"",1],[""stroma"",1],[""epithelium"",1],[""apoptosis"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,5,dev,plasma_cell,18,9,0.2222222222222222,0.1111111111111111,0.14814814814814814,2,7,16,"[[""lymphocyte"",6],[""melanophage"",4],[""tumor"",2],[""neutrophil"",1],[""stroma"",1],[""epithelium"",1],[""apoptosis"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,5,dev,histiocyte,18,5,0.2,0.05555555555555555,0.08695652173913043,1,4,17,"[[""melanophage"",5],[""plasma_cell"",4],[""tumor"",3],[""lymphocyte"",3],[""endothelium"",1],[""apoptosis"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,5,dev,melanophage,18,30,0.43333333333333335,0.7222222222222222,0.5416666666666666,13,17,5,"[[""tumor"",2],[""lymphocyte"",1],[""plasma_cell"",1],[""apoptosis"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,5,dev,neutrophil,18,16,0.6875,0.6111111111111112,0.6470588235294118,11,5,7,"[[""tumor"",4],[""lymphocyte"",2],[""endothelium"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,5,dev,stroma,18,5,0.4,0.1111111111111111,0.17391304347826086,2,3,16,"[[""lymphocyte"",7],[""tumor"",3],[""endothelium"",2],[""apoptosis"",2],[""neutrophil"",1],[""epithelium"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,5,dev,epithelium,18,21,0.5714285714285714,0.6666666666666666,0.6153846153846154,12,9,6,"[[""tumor"",4],[""lymphocyte"",1],[""melanophage"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,5,dev,endothelium,18,14,0.5,0.3888888888888889,0.4375,7,7,11,"[[""tumor"",3],[""lymphocyte"",3],[""histiocyte"",2],[""melanophage"",2],[""epithelium"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,5,dev,apoptosis,18,9,0.2222222222222222,0.1111111111111111,0.14814814814814814,2,7,16,"[[""lymphocyte"",7],[""neutrophil"",3],[""tumor"",2],[""endothelium"",2],[""plasma_cell"",1],[""melanophage"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,6,train,tumor,213,203,0.9014778325123153,0.8591549295774648,0.8798076923076923,183,20,30,"[[""lymphocyte"",16],[""epithelium"",7],[""apoptosis"",2],[""plasma_cell"",1],[""melanophage"",1],[""neutrophil"",1],[""stroma"",1],[""endothelium"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,6,train,lymphocyte,111,183,0.5683060109289617,0.9369369369369369,0.7074829931972789,104,79,7,"[[""tumor"",3],[""stroma"",2],[""melanophage"",1],[""endothelium"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,6,train,plasma_cell,72,64,0.96875,0.8611111111111112,0.9117647058823529,62,2,10,"[[""lymphocyte"",8],[""neutrophil"",1],[""endothelium"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,6,train,histiocyte,72,56,0.9107142857142857,0.7083333333333334,0.796875,51,5,21,"[[""lymphocyte"",9],[""tumor"",5],[""melanophage"",3],[""plasma_cell"",1],[""neutrophil"",1],[""epithelium"",1],[""endothelium"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,6,train,melanophage,72,75,0.8666666666666667,0.9027777777777778,0.8843537414965986,65,10,7,"[[""tumor"",4],[""lymphocyte"",2],[""histiocyte"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,6,train,neutrophil,72,78,0.9102564102564102,0.9861111111111112,0.9466666666666667,71,7,1,"[[""lymphocyte"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,6,train,stroma,72,49,0.9183673469387755,0.625,0.743801652892562,45,4,27,"[[""lymphocyte"",17],[""epithelium"",4],[""tumor"",2],[""histiocyte"",2],[""neutrophil"",1],[""endothelium"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,6,train,epithelium,72,82,0.8414634146341463,0.9583333333333334,0.8961038961038961,69,13,3,"[[""lymphocyte"",2],[""stroma"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,6,train,endothelium,72,73,0.9041095890410958,0.9166666666666666,0.9103448275862069,66,7,6,"[[""lymphocyte"",4],[""melanophage"",2]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,6,train,apoptosis,72,37,0.9459459459459459,0.4861111111111111,0.6422018348623854,35,2,37,"[[""lymphocyte"",20],[""tumor"",6],[""melanophage"",3],[""neutrophil"",3],[""histiocyte"",2],[""endothelium"",2],[""epithelium"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,6,dev,tumor,58,56,0.625,0.603448275862069,0.6140350877192983,35,21,23,"[[""lymphocyte"",12],[""epithelium"",4],[""histiocyte"",2],[""plasma_cell"",1],[""melanophage"",1],[""stroma"",1],[""endothelium"",1],[""apoptosis"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,6,dev,lymphocyte,23,67,0.2537313432835821,0.7391304347826086,0.37777777777777777,17,50,6,"[[""stroma"",2],[""tumor"",1],[""histiocyte"",1],[""melanophage"",1],[""epithelium"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,6,dev,plasma_cell,18,4,0.5,0.1111111111111111,0.18181818181818182,2,2,16,"[[""lymphocyte"",7],[""melanophage"",3],[""tumor"",2],[""histiocyte"",1],[""neutrophil"",1],[""stroma"",1],[""apoptosis"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,6,dev,histiocyte,18,8,0.25,0.1111111111111111,0.15384615384615385,2,6,16,"[[""lymphocyte"",6],[""tumor"",4],[""endothelium"",4],[""melanophage"",2]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,6,dev,melanophage,18,17,0.5294117647058824,0.5,0.5142857142857142,9,8,9,"[[""tumor"",3],[""lymphocyte"",2],[""endothelium"",2],[""histiocyte"",1],[""apoptosis"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,6,dev,neutrophil,18,17,0.6470588235294118,0.6111111111111112,0.6285714285714286,11,6,7,"[[""tumor"",3],[""lymphocyte"",3],[""endothelium"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,6,dev,stroma,18,10,0.5,0.2777777777777778,0.35714285714285715,5,5,13,"[[""lymphocyte"",7],[""endothelium"",2],[""tumor"",1],[""neutrophil"",1],[""epithelium"",1],[""apoptosis"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,6,dev,epithelium,18,19,0.631578947368421,0.6666666666666666,0.6486486486486487,12,7,6,"[[""tumor"",4],[""lymphocyte"",1],[""stroma"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,6,dev,endothelium,18,21,0.42857142857142855,0.5,0.46153846153846156,9,12,9,"[[""lymphocyte"",4],[""tumor"",2],[""histiocyte"",1],[""melanophage"",1],[""epithelium"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,6,dev,apoptosis,18,6,0.3333333333333333,0.1111111111111111,0.16666666666666666,2,4,16,"[[""lymphocyte"",8],[""neutrophil"",4],[""endothelium"",2],[""tumor"",1],[""plasma_cell"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,7,train,tumor,213,186,0.9623655913978495,0.8403755868544601,0.8972431077694235,179,7,34,"[[""stroma"",9],[""epithelium"",8],[""lymphocyte"",6],[""apoptosis"",4],[""histiocyte"",3],[""plasma_cell"",2],[""melanophage"",1],[""neutrophil"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,7,train,lymphocyte,111,116,0.8275862068965517,0.8648648648648649,0.8458149779735683,96,20,15,"[[""histiocyte"",5],[""stroma"",4],[""tumor"",2],[""apoptosis"",2],[""melanophage"",1],[""endothelium"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,7,train,plasma_cell,72,69,0.927536231884058,0.8888888888888888,0.9078014184397163,64,5,8,"[[""lymphocyte"",4],[""histiocyte"",1],[""melanophage"",1],[""neutrophil"",1],[""endothelium"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,7,train,histiocyte,72,79,0.7468354430379747,0.8194444444444444,0.7814569536423841,59,20,13,"[[""tumor"",3],[""lymphocyte"",2],[""plasma_cell"",2],[""melanophage"",2],[""neutrophil"",1],[""stroma"",1],[""epithelium"",1],[""apoptosis"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,7,train,melanophage,72,79,0.8607594936708861,0.9444444444444444,0.9006622516556292,68,11,4,"[[""histiocyte"",2],[""stroma"",1],[""epithelium"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,7,train,neutrophil,72,76,0.9473684210526315,1.0,0.972972972972973,72,4,0,[]
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,7,train,stroma,72,84,0.75,0.875,0.8076923076923077,63,21,9,"[[""histiocyte"",4],[""lymphocyte"",2],[""epithelium"",2],[""tumor"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,7,train,epithelium,72,83,0.8554216867469879,0.9861111111111112,0.9161290322580645,71,12,1,"[[""stroma"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,7,train,endothelium,72,65,0.9538461538461539,0.8611111111111112,0.9051094890510949,62,3,10,"[[""histiocyte"",3],[""melanophage"",3],[""stroma"",3],[""lymphocyte"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,7,train,apoptosis,72,63,0.8888888888888888,0.7777777777777778,0.8296296296296296,56,7,16,"[[""lymphocyte"",5],[""melanophage"",3],[""histiocyte"",2],[""stroma"",2],[""tumor"",1],[""plasma_cell"",1],[""neutrophil"",1],[""endothelium"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,7,dev,tumor,58,52,0.6730769230769231,0.603448275862069,0.6363636363636364,35,17,23,"[[""lymphocyte"",6],[""histiocyte"",5],[""stroma"",4],[""epithelium"",3],[""apoptosis"",2],[""plasma_cell"",1],[""melanophage"",1],[""endothelium"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,7,dev,lymphocyte,23,46,0.32608695652173914,0.6521739130434783,0.43478260869565216,15,31,8,"[[""stroma"",2],[""apoptosis"",2],[""tumor"",1],[""histiocyte"",1],[""melanophage"",1],[""epithelium"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,7,dev,plasma_cell,18,5,0.4,0.1111111111111111,0.17391304347826086,2,3,16,"[[""lymphocyte"",3],[""melanophage"",3],[""stroma"",3],[""tumor"",2],[""apoptosis"",2],[""histiocyte"",1],[""neutrophil"",1],[""epithelium"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,7,dev,histiocyte,18,21,0.23809523809523808,0.2777777777777778,0.2564102564102564,5,16,13,"[[""lymphocyte"",4],[""melanophage"",3],[""stroma"",2],[""endothelium"",2],[""tumor"",1],[""apoptosis"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,7,dev,melanophage,18,17,0.47058823529411764,0.4444444444444444,0.45714285714285713,8,9,10,"[[""histiocyte"",3],[""tumor"",2],[""apoptosis"",2],[""lymphocyte"",1],[""plasma_cell"",1],[""stroma"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,7,dev,neutrophil,18,13,0.6153846153846154,0.4444444444444444,0.5161290322580645,8,5,10,"[[""stroma"",3],[""apoptosis"",3],[""tumor"",2],[""lymphocyte"",1],[""endothelium"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,7,dev,stroma,18,21,0.19047619047619047,0.2222222222222222,0.20512820512820512,4,17,14,"[[""lymphocyte"",5],[""apoptosis"",4],[""tumor"",1],[""histiocyte"",1],[""neutrophil"",1],[""epithelium"",1],[""endothelium"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,7,dev,epithelium,18,19,0.631578947368421,0.6666666666666666,0.6486486486486487,12,7,6,"[[""tumor"",4],[""lymphocyte"",1],[""stroma"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,7,dev,endothelium,18,10,0.5,0.2777777777777778,0.35714285714285715,5,5,13,"[[""lymphocyte"",5],[""histiocyte"",4],[""tumor"",2],[""melanophage"",1],[""epithelium"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,7,dev,apoptosis,18,21,0.23809523809523808,0.2777777777777778,0.2564102564102564,5,16,13,"[[""lymphocyte"",5],[""neutrophil"",3],[""tumor"",2],[""plasma_cell"",1],[""histiocyte"",1],[""stroma"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,8,train,tumor,213,196,0.9642857142857143,0.8873239436619719,0.9242053789731052,189,7,24,"[[""epithelium"",7],[""apoptosis"",5],[""lymphocyte"",4],[""melanophage"",4],[""plasma_cell"",2],[""histiocyte"",1],[""neutrophil"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,8,train,lymphocyte,111,104,0.9038461538461539,0.8468468468468469,0.8744186046511628,94,10,17,"[[""histiocyte"",6],[""apoptosis"",5],[""tumor"",2],[""stroma"",2],[""melanophage"",1],[""endothelium"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,8,train,plasma_cell,72,70,0.9571428571428572,0.9305555555555556,0.9436619718309859,67,3,5,"[[""lymphocyte"",2],[""melanophage"",1],[""neutrophil"",1],[""endothelium"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,8,train,histiocyte,72,78,0.8076923076923077,0.875,0.84,63,15,9,"[[""melanophage"",4],[""tumor"",1],[""lymphocyte"",1],[""plasma_cell"",1],[""endothelium"",1],[""apoptosis"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,8,train,melanophage,72,93,0.7634408602150538,0.9861111111111112,0.8606060606060606,71,22,1,"[[""histiocyte"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,8,train,neutrophil,72,75,0.96,1.0,0.9795918367346939,72,3,0,[]
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,8,train,stroma,72,52,0.9615384615384616,0.6944444444444444,0.8064516129032258,50,2,22,"[[""histiocyte"",5],[""melanophage"",5],[""tumor"",3],[""lymphocyte"",3],[""apoptosis"",3],[""epithelium"",2],[""neutrophil"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,8,train,epithelium,72,81,0.8888888888888888,1.0,0.9411764705882353,72,9,0,[]
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,8,train,endothelium,72,70,0.9571428571428572,0.9305555555555556,0.9436619718309859,67,3,5,"[[""melanophage"",4],[""histiocyte"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,8,train,apoptosis,72,81,0.8271604938271605,0.9305555555555556,0.8758169934640523,67,14,5,"[[""melanophage"",3],[""tumor"",1],[""histiocyte"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,8,dev,tumor,58,48,0.6458333333333334,0.5344827586206896,0.5849056603773585,31,17,27,"[[""histiocyte"",5],[""epithelium"",5],[""apoptosis"",5],[""melanophage"",4],[""lymphocyte"",3],[""endothelium"",2],[""plasma_cell"",1],[""neutrophil"",1],[""stroma"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,8,dev,lymphocyte,23,34,0.38235294117647056,0.5652173913043478,0.45614035087719296,13,21,10,"[[""apoptosis"",3],[""stroma"",2],[""tumor"",1],[""plasma_cell"",1],[""histiocyte"",1],[""melanophage"",1],[""epithelium"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,8,dev,plasma_cell,18,6,0.3333333333333333,0.1111111111111111,0.16666666666666666,2,4,16,"[[""lymphocyte"",4],[""melanophage"",3],[""apoptosis"",3],[""stroma"",2],[""tumor"",1],[""histiocyte"",1],[""neutrophil"",1],[""epithelium"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,8,dev,histiocyte,18,24,0.2916666666666667,0.3888888888888889,0.3333333333333333,7,17,11,"[[""melanophage"",3],[""endothelium"",3],[""tumor"",2],[""lymphocyte"",2],[""apoptosis"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,8,dev,melanophage,18,24,0.4583333333333333,0.6111111111111112,0.5238095238095238,11,13,7,"[[""tumor"",2],[""apoptosis"",2],[""lymphocyte"",1],[""plasma_cell"",1],[""histiocyte"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,8,dev,neutrophil,18,15,0.6,0.5,0.5454545454545454,9,6,9,"[[""apoptosis"",6],[""tumor"",2],[""endothelium"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,8,dev,stroma,18,9,0.3333333333333333,0.16666666666666666,0.2222222222222222,3,6,15,"[[""apoptosis"",5],[""lymphocyte"",4],[""tumor"",2],[""histiocyte"",1],[""neutrophil"",1],[""epithelium"",1],[""endothelium"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,8,dev,epithelium,18,20,0.55,0.6111111111111112,0.5789473684210527,11,9,7,"[[""tumor"",4],[""melanophage"",1],[""stroma"",1],[""apoptosis"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,8,dev,endothelium,18,13,0.46153846153846156,0.3333333333333333,0.3870967741935484,6,7,12,"[[""histiocyte"",5],[""lymphocyte"",3],[""tumor"",2],[""melanophage"",1],[""epithelium"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,8,dev,apoptosis,18,32,0.1875,0.3333333333333333,0.24,6,26,12,"[[""lymphocyte"",4],[""histiocyte"",3],[""neutrophil"",3],[""tumor"",1],[""plasma_cell"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,9,train,tumor,213,207,0.9516908212560387,0.9248826291079812,0.9380952380952381,197,10,16,"[[""epithelium"",6],[""lymphocyte"",3],[""plasma_cell"",2],[""melanophage"",2],[""histiocyte"",1],[""stroma"",1],[""apoptosis"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,9,train,lymphocyte,111,114,0.8771929824561403,0.9009009009009009,0.8888888888888888,100,14,11,"[[""histiocyte"",4],[""tumor"",2],[""stroma"",2],[""melanophage"",1],[""endothelium"",1],[""apoptosis"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,9,train,plasma_cell,72,74,0.9054054054054054,0.9305555555555556,0.9178082191780822,67,7,5,"[[""lymphocyte"",2],[""melanophage"",1],[""neutrophil"",1],[""endothelium"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,9,train,histiocyte,72,83,0.8192771084337349,0.9444444444444444,0.8774193548387097,68,15,4,"[[""melanophage"",2],[""tumor"",1],[""plasma_cell"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,9,train,melanophage,72,81,0.8888888888888888,1.0,0.9411764705882353,72,9,0,[]
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,9,train,neutrophil,72,74,0.972972972972973,1.0,0.9863013698630136,72,2,0,[]
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,9,train,stroma,72,59,0.9152542372881356,0.75,0.8244274809160306,54,5,18,"[[""histiocyte"",6],[""lymphocyte"",5],[""epithelium"",4],[""tumor"",2],[""plasma_cell"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,9,train,epithelium,72,82,0.8780487804878049,1.0,0.935064935064935,72,10,0,[]
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,9,train,endothelium,72,76,0.9473684210526315,1.0,0.972972972972973,72,4,0,[]
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,9,train,apoptosis,72,50,0.96,0.6666666666666666,0.7868852459016393,48,2,24,"[[""tumor"",5],[""lymphocyte"",4],[""histiocyte"",4],[""plasma_cell"",3],[""melanophage"",3],[""stroma"",2],[""endothelium"",2],[""neutrophil"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,9,dev,tumor,58,58,0.6206896551724138,0.6206896551724138,0.6206896551724138,36,22,22,"[[""lymphocyte"",6],[""histiocyte"",5],[""melanophage"",3],[""epithelium"",3],[""plasma_cell"",2],[""endothelium"",2],[""stroma"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,9,dev,lymphocyte,23,48,0.3125,0.6521739130434783,0.4225352112676056,15,33,8,"[[""histiocyte"",2],[""stroma"",2],[""tumor"",1],[""plasma_cell"",1],[""epithelium"",1],[""apoptosis"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,9,dev,plasma_cell,18,7,0.2857142857142857,0.1111111111111111,0.16,2,5,16,"[[""lymphocyte"",5],[""melanophage"",3],[""tumor"",2],[""stroma"",2],[""histiocyte"",1],[""neutrophil"",1],[""epithelium"",1],[""apoptosis"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,9,dev,histiocyte,18,26,0.2692307692307692,0.3888888888888889,0.3181818181818182,7,19,11,"[[""tumor"",3],[""lymphocyte"",2],[""melanophage"",2],[""endothelium"",2],[""stroma"",1],[""apoptosis"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,9,dev,melanophage,18,18,0.5,0.5,0.5,9,9,9,"[[""histiocyte"",3],[""tumor"",2],[""lymphocyte"",2],[""plasma_cell"",1],[""apoptosis"",1]]"
6,C,p6_C_cached_natural,p6_C_cached_natural_s29,29,NOT APPLICABLE,joint,9,dev,neutrophil,18,14,0.6428571428571429,0.5,0.5625,9,5,9,"[[""tumor"",5],[""lymphocyte"",1],[""stroma"",1],[""epithelium"",1],[""endothelium"",1]]"
